date,new_event_id,event_id,v3_type,event_type_name,structure_id,cluster_id,n_member_cells,centroid_lon_unweighted,centroid_lat_unweighted,centroid_lon_tmax_weighted,centroid_lat_tmax_weighted,displacement_km,displacement_bearing_deg,nearest_cell_lon_old,nearest_cell_lat_old,nearest_cell_lon_new,nearest_cell_lat_new,nearest_cell_changed,sector_old,sector_new,tmax_min_c,tmax_max_c,tmax_mean_c,tmax_sd_c,tmax_weight_sum_c,structure_diameter_km,displacement_exceeds_diameter,weighted_inside_convex_hull,ellipse_area_km2,sector_changed
2010-07-16,18,18,3,Temporally clustered,2010-07-16_c2,2,307,54.30130293159609,29.004885993485345,53.81029445907816,28.675044707850663,60.26978630335787,232.7774209338708,54.5,29.5,53.5,28.5,1,0,0,23.14409637451172,50.13706970214844,42.32770257508716,5.292220987235842,12994.604690551758,3535.8444981395965,0,1,1755480.0041238954,0
2010-07-17,18,18,3,Temporally clustered,2010-07-17_c0,0,16,24.8125,37.625,24.827511825012472,37.64749362036788,2.8263859973497323,27.9518901902834,24.5,37.5,24.5,37.5,0,0,0,26.15407943725586,29.717065811157227,27.634045124053955,0.996434108911218,442.1447219848633,686.4782248046623,0,1,111629.22125825482,0
2010-07-17,18,18,3,Temporally clustered,2010-07-17_c1,1,16,28.125,23.5,28.184280803265437,23.49529913657882,6.077450726458277,94.90245341154984,28.5,23.5,28.5,23.5,0,0,0,37.71051788330078,43.40134811401367,41.092618227005005,1.5333783280498012,657.4818916320801,723.114035087339,0,1,81771.25890025316,0
2010-07-17,18,18,3,Temporally clustered,2010-07-17_c2,2,41,33.28048780487805,43.670731707317074,33.308085428875344,43.70614831804012,4.520520157374622,29.47648732764946,33.5,43.5,33.5,43.5,0,0,0,26.27395820617676,31.213951110839844,27.63691069440144,1.2140063383179027,1133.113338470459,848.9915112913076,0,1,166531.07749010125,0
2010-07-17,18,18,3,Temporally clustered,2010-07-17_c3,3,295,54.65254237288136,28.222033898305085,54.20384649765305,27.815027171701825,63.099773234425975,224.4780472159065,54.5,28.5,54.5,27.5,1,0,0,20.690723419189453,50.88267135620117,42.16616440465895,5.440795927985209,12439.01849937439,3483.103769960519,0,1,1648277.2606173565,0
2010-07-17,18,18,3,Temporally clustered,2010-07-17_c4,4,21,49.5,42.54761904761905,49.421402674818985,42.62734977357128,10.957521068620478,323.9558568056499,49.5,42.5,49.5,42.5,0,0,0,27.577051162719727,36.16456604003906,30.131716591971266,2.0139034496806243,632.7660484313965,875.9279106710615,0,1,104150.10426207434,0
2010-07-18,18,18,3,Temporally clustered,2010-07-18_c0,0,28,26.5,23.25,26.54271288014977,23.251374949845587,4.373555972963428,87.99632275619199,26.5,23.5,26.5,23.5,0,0,0,38.43290328979492,43.6077880859375,41.170358657836914,1.1697019520242486,1152.7700424194336,1022.7983751377535,0,1,138715.96834077075,0
2010-07-18,18,18,3,Temporally clustered,2010-07-18_c1,1,16,24.4375,37.5625,24.43969316433935,37.57872822175788,1.811534625464388,6.13902065575343,24.5,37.5,24.5,37.5,0,0,0,25.818513870239254,29.687294006347656,27.610146164894104,1.0549206122805284,441.76233863830566,686.5162977946038,0,1,137949.961582007,0
2010-07-18,18,18,3,Temporally clustered,2010-07-18_c2,2,41,33.28048780487805,43.670731707317074,33.290312011527284,43.71509488579289,4.992252783275712,9.12508386978631,33.5,43.5,33.5,43.5,0,0,0,25.21874618530273,31.55158233642578,27.68579608638112,1.3850882989345523,1135.117639541626,848.9915112913076,0,1,166531.07749010125,0
2010-07-18,18,18,3,Temporally clustered,2010-07-18_c3,3,290,53.37931034482759,28.85172413793104,53.27746632644016,28.264956400730306,65.78972228194641,188.73676148941047,53.5,28.5,53.5,28.5,0,0,0,24.892105102539062,49.89437103271485,40.833657258132405,5.444315467002693,11841.760604858398,3340.0680812728724,0,1,2349511.4431106183,0
2010-08-01,19,19,3,Temporally clustered,2010-08-01_c0,0,314,38.51592356687898,37.197452229299365,38.5879903843515,36.70845280441804,54.645850806571474,173.2327451965717,38.5,37.5,38.5,36.5,1,0,1,23.01710319519043,47.60677337646485,34.8730057333685,5.64678383710233,10950.12380027771,3511.804363804215,0,1,2024238.1089509907,1
2010-08-01,19,19,3,Temporally clustered,2010-08-01_c1,1,62,48.935483870967744,21.387096774193548,48.84211767802019,21.302933686040006,13.440000310841222,226.1208739342277,48.5,21.5,48.5,21.5,0,0,0,34.954959869384766,47.90150451660156,43.07381383834347,3.6643446238776103,2670.576457977295,1667.1739804711183,0,1,397101.8679597861,0
2010-08-02,19,19,3,Temporally clustered,2010-08-02_c0,0,323,37.95820433436533,37.07275541795666,38.08911984860139,36.589470257823166,54.88912757803239,167.6760252373672,37.5,37.5,38.5,36.5,1,0,1,21.28192138671875,44.050079345703125,33.98756363812615,5.22060009950355,10977.983055114746,3512.4289469401833,0,1,2216767.972310451,1
2010-08-02,19,19,3,Temporally clustered,2010-08-02_c1,1,50,48.62,21.36,48.47330519338966,21.24771137062738,19.65314234602605,230.78397338010257,48.5,21.5,48.5,21.5,0,0,0,34.85121154785156,46.72715377807617,42.10783515930176,3.5454252168827955,2105.391757965088,1667.3183300404207,0,1,440887.0497724411,0
2010-08-03,19,19,3,Temporally clustered,2010-08-03_c0,0,330,37.6030303030303,37.31212121212121,37.75407444170599,36.81970819414256,56.27421940506964,166.14417201079064,37.5,37.5,37.5,36.5,1,0,0,20.313013076782227,44.48688507080078,33.72779675685998,5.233572561178775,11130.172929763794,3378.074467222603,0,1,2218157.9639900783,0
2010-08-03,19,19,3,Temporally clustered,2010-08-03_c1,1,33,46.22727272727273,19.439393939393938,46.27612528599974,19.472620690669125,6.312010075639543,54.34993825942571,46.5,19.5,46.5,19.5,0,0,0,38.56089401245117,45.394981384277344,42.73274219397342,1.759813522508415,1410.180492401123,935.196715901672,0,1,195667.55833466692,0
2010-08-03,19,19,3,Temporally clustered,2010-08-03_c2,2,14,54.21428571428572,25.714285714285715,54.2380413570318,25.658406485996483,6.633894494954858,158.92761852711584,54.5,25.5,54.5,25.5,0,0,0,34.58235168457031,45.10002136230469,37.60254042489188,2.8460176277350704,526.4355659484863,611.8495828620477,0,1,99272.89955194814,0
2010-08-05,20,20,4,Mixed,2010-08-05_c0,0,362,38.06077348066298,36.96132596685083,38.20134583477368,36.43070686048932,60.20891002570207,167.91507119342043,38.5,36.5,38.5,36.5,0,1,1,22.39728164672852,47.54923248291016,34.52135302612136,5.401425925840093,12496.729795455933,3639.4393087294197,0,1,2508576.2647851934,0
2010-08-05,20,20,4,Mixed,2010-08-05_c1,1,20,45.8,19.15,45.8453657097263,19.184167439525947,6.08893810705544,51.59252256047839,45.5,19.5,45.5,19.5,0,0,0,38.94831085205078,45.88097381591797,42.7312780380249,1.8728736934202657,854.625560760498,636.5474452946182,0,1,120611.43077783784,0
2010-08-05,20,20,4,Mixed,2010-08-05_c2,2,10,54.8,26.0,54.85059463755709,25.984605875189917,5.345136848632639,108.59571189114752,54.5,25.5,54.5,25.5,0,0,0,34.77088928222656,40.8582763671875,37.301001358032224,2.192350556335066,373.0100135803223,500.26876617011635,0,1,56669.331154675616,0
2010-08-05,20,20,4,Mixed,2010-08-05_c3,3,11,64.5909090909091,44.40909090909091,64.60577990216305,44.39954232682509,1.5903102057498613,131.84538794126456,64.5,44.5,64.5,44.5,0,0,0,38.26813507080078,40.590457916259766,39.59661587801847,0.6563211066420196,435.5627746582031,454.9759238204542,0,1,41564.063194917,0
2010-08-06,20,20,4,Mixed,2010-08-06_c0,0,436,40.45412844036697,37.36009174311926,40.809264935257616,36.91282142907324,58.818628038926526,147.44874273650214,40.5,37.5,40.5,36.5,1,0,1,22.71285629272461,48.558387756347656,35.75397525139905,5.660409017755731,15588.733209609984,4367.851927670215,0,1,2866250.022122564,1
2010-08-06,20,20,4,Mixed,2010-08-06_c1,1,16,45.5,18.75,45.51596369268708,18.78000398691805,3.723302285222402,26.87402916253401,45.5,18.5,45.5,18.5,0,0,0,38.76770782470703,44.21239471435547,42.04194712638855,1.5208801048633624,672.6711540222168,636.923026549379,0,1,93432.59650456284,0
2010-08-06,20,20,4,Mixed,2010-08-06_c2,2,11,54.04545454545455,26.318181818181817,54.04173267044508,26.310667221370583,0.9117397220698268,204.05518822104312,54.5,26.5,54.5,26.5,0,0,0,35.45344543457031,41.56221771240234,37.37418712269176,1.9793307948693548,411.1160583496094,545.7230965908407,0,1,73682.48108827228,0
2010-08-07,20,20,4,Mixed,2010-08-07_c0,0,466,40.68669527896996,36.71030042918455,41.004390462322014,36.17433634920638,65.94329244304026,154.31461131000344,40.5,36.5,41.5,36.5,1,1,1,22.78426742553711,49.73246765136719,36.369937741193645,5.853157621672055,16948.39098739624,4393.779709114989,0,1,2951596.979062464,0
2010-08-07,20,20,4,Mixed,2010-08-07_c1,1,9,46.05555555555556,17.38888888888889,46.08185437248409,17.406533413474275,3.40917403701076,55.050185301323246,46.5,17.5,46.5,17.5,0,0,0,37.92264175415039,43.533233642578125,41.42033767700195,1.6148921512452552,372.7830390930176,348.3171350628488,0,1,53452.94352074269,0
2010-08-07,20,20,4,Mixed,2010-08-07_c2,2,22,53.54545454545455,23.818181818181817,53.53415160237167,23.61023581979485,23.059698624857216,182.86735074412272,53.5,23.5,53.5,23.5,0,0,0,34.73674011230469,47.15519714355469,42.68602336536754,4.59621251348732,939.092514038086,1000.3632138349138,0,1,167570.09766017197,0
2010-08-08,20,20,4,Mixed,2010-08-08_c0,0,421,40.542755344418055,37.0581947743468,40.88497839231069,36.458985697443175,73.18122719783592,155.2165799697246,40.5,37.5,40.5,36.5,1,0,1,21.063486099243164,49.533145904541016,35.83108793245076,6.008178409980717,15084.888019561768,4155.760855540979,0,1,2830454.9844769617,1
2010-08-08,20,20,4,Mixed,2010-08-08_c1,1,9,46.16666666666666,17.166666666666668,46.18189210585344,17.182752432894244,2.406848576101408,42.29597028215812,46.5,17.5,46.5,17.5,0,0,0,40.375282287597656,43.645469665527344,41.83043458726671,1.0278343454604335,376.4739112854004,394.0683907526639,0,1,47867.47732963093,0
2010-08-08,20,20,4,Mixed,2010-08-08_c2,2,25,52.66,22.58,52.624198892068605,22.502718271689325,9.316738396014758,203.29019003076223,52.5,22.5,52.5,22.5,0,0,0,34.45991897583008,47.05188751220703,44.75222717285156,3.089455459495722,1118.805679321289,995.1659999999999,0,1,179285.12234314228,0
2010-08-09,20,20,4,Mixed,2010-08-09_c0,0,459,41.62636165577342,35.29738562091503,42.30578049949862,34.32210480137758,124.78182612225856,149.92485666944836,41.5,35.5,42.5,34.5,1,1,1,21.6325740814209,49.902000427246094,36.45729084056447,6.565423693191518,16733.89649581909,3807.016487066976,0,1,3482599.466583842,0
2010-08-10,20,20,4,Mixed,2010-08-10_c0,0,462,40.81385281385281,35.28787878787879,41.55407501571238,34.274943018020025,131.2154902701786,148.70096070272845,40.5,35.5,41.5,34.5,1,1,1,22.258771896362305,49.35228729248047,36.19938088701917,6.690816583791326,16724.113969802856,3827.576252811276,0,1,3223934.413738825,0
2010-08-11,20,20,4,Mixed,2010-08-11_c0,0,500,40.266,34.828,41.00341277476369,33.83174495022366,129.68408705064272,148.23908950906676,40.5,34.5,41.5,33.5,1,1,1,22.1709041595459,49.961795806884766,36.57506539916992,6.764052990631556,18287.53269958496,3884.878018513178,0,1,3007847.3059194763,0
2010-08-12,20,20,4,Mixed,2010-08-12_c0,0,527,39.31024667931689,34.55123339658444,40.01497853483296,33.582807904244014,125.5836939796856,148.60249844903512,39.5,34.5,40.5,33.5,1,1,1,21.877805709838867,49.91862487792969,36.39513495298672,6.647502658593774,19180.236120224,3997.8505686231856,0,1,3137987.848810427,0
2010-08-13,20,20,4,Mixed,2010-08-13_c0,0,531,38.56026365348399,34.688323917137474,39.29770283163754,33.789274539156686,120.6688524451658,145.52849697890332,38.5,34.5,39.5,33.5,1,1,1,23.872865676879883,49.605010986328125,36.38520026700869,6.413933022013144,19320.541341781616,4019.2515391261236,0,1,3241308.401427877,0
2010-08-14,20,20,4,Mixed,2010-08-14_c0,0,504,37.47420634920635,35.648809523809526,38.14278385567125,34.91272962915172,101.826212498637,143.12769027985007,37.5,35.5,38.5,34.5,1,0,1,23.816675186157227,48.61203002929688,35.74395848077441,6.03778409326667,18014.955074310303,3872.4544706856245,0,1,3071092.414182696,1
2010-08-15,20,20,4,Mixed,2010-08-15_c0,0,522,37.1455938697318,35.18007662835249,37.8613151328171,34.47752951197666,101.78887475314504,139.76304624713714,37.5,35.5,37.5,34.5,1,0,0,23.765026092529297,48.25299072265625,35.63362457012308,5.859167616931281,18600.752025604248,3896.409050919751,0,1,3189557.2825675867,0
2010-08-16,20,20,4,Mixed,2010-08-16_c0,0,465,35.3752688172043,33.755913978494625,36.2911570071645,33.01338826573381,118.50875439636796,133.76776009270358,35.5,33.5,36.5,33.5,1,0,0,23.81627655029297,48.90353775024414,36.08160065681704,6.122118959242017,16777.944305419922,3978.730042443411,0,1,2413625.496870356,0
2010-08-16,20,20,4,Mixed,2010-08-16_c1,1,52,51.32692307692308,40.84615384615385,51.455035038636616,40.80238465521628,11.850023385600409,114.17398049287917,51.5,40.5,51.5,40.5,0,0,0,27.700284957885746,40.81080627441406,32.713477464822624,3.002395204383097,1701.1008281707764,1116.083980062004,0,1,208260.17053064215,0
2010-08-17,20,20,4,Mixed,2010-08-17_c0,0,477,37.15199161425576,33.4664570230608,37.727921315728366,32.68030864859774,102.439083515008,148.17611180196914,37.5,33.5,37.5,32.5,1,0,0,24.365886688232425,48.72257614135742,35.72278691737657,6.096594144014828,17039.769359588623,3715.312037618847,0,1,3159651.4884486543,0
2010-08-17,20,20,4,Mixed,2010-08-17_c1,1,11,51.31818181818182,23.863636363636363,51.18838039675349,23.803910501116317,14.786604726784953,243.4515847511904,51.5,23.5,51.5,23.5,0,0,0,35.24090576171875,46.77556991577149,43.71231842041016,4.088413941525708,480.8355026245117,607.5669136035875,0,1,69596.33600813047,0
2010-08-18,20,20,4,Mixed,2010-08-18_c0,0,493,37.41683569979716,33.24645030425963,37.971354995223535,32.44329026815452,103.09486165948344,149.6150873599534,37.5,33.5,37.5,32.5,1,0,0,24.417081832885746,49.07994079589844,35.46946045061154,5.964816850545118,17486.44400215149,4274.990757297196,0,1,3388254.901279613,0
2010-08-19,20,20,4,Mixed,2010-08-19_c0,0,509,37.786836935167,33.01866404715128,38.32023491962296,32.27414201965258,96.54869551387884,148.6345451828602,37.5,33.5,38.5,32.5,1,0,1,24.146589279174805,47.25455093383789,35.70748295812101,6.071099668377523,18175.108825683597,4301.000379259407,0,1,3590049.097813482,1
2010-08-20,20,20,4,Mixed,2010-08-20_c0,0,481,37.37318087318087,32.54573804573805,37.77906261681878,31.827658208303127,88.34902118240004,154.21924895537202,37.5,32.5,37.5,31.5,1,0,0,24.643747329711918,47.77587890625,35.996751440290105,6.247394920810001,17314.43744277954,4316.604441952972,0,1,3383433.0095989527,0
2010-08-21,20,20,4,Mixed,2010-08-21_c0,0,363,37.946280991735534,30.422865013774103,38.37246187825978,30.0682004721673,56.8187004450728,133.67872503480015,37.5,30.5,38.5,30.5,1,0,1,26.669937133789062,48.86348724365234,37.451645097128285,6.110211593213662,13594.947170257568,4384.462687890004,0,1,2984573.2252407395,1
2010-08-21,20,20,4,Mixed,2010-08-21_c1,1,19,32.71052631578947,42.55263157894737,32.702384199983534,42.54361151907368,1.20466260742716,213.72334197428935,32.5,42.5,32.5,42.5,0,0,0,25.596216201782227,27.691837310791016,26.40097126207853,0.5261714757961927,501.6184539794922,827.4671922508758,0,1,98718.1262003174,0
2011-07-26,21,21,4,Mixed,2011-07-26_c0,0,367,38.23569482288829,35.34741144414169,38.01955379462291,34.61522293863528,83.59221442678006,193.71815546011845,38.5,35.5,38.5,34.5,1,1,1,24.02108764648437,51.14341735839844,36.26121535028359,5.910134346960208,13307.866033554075,4353.165220252321,0,1,3159087.569645063,0
2011-07-26,21,21,4,Mixed,2011-07-26_c1,1,24,48.833333333333336,17.708333333333332,48.87967084305304,17.817614781549093,13.055105330643848,22.103547082410177,48.5,17.5,48.5,17.5,0,0,0,36.130470275878906,45.92528533935547,42.60722557703654,2.6488686256513745,1022.573413848877,882.6288759423777,0,1,145300.162202497,0
2011-07-26,21,21,4,Mixed,2011-07-26_c2,2,12,67.08333333333333,34.0,66.9494733240329,33.905024291413014,16.25074213423005,229.62619513267464,67.5,33.5,66.5,33.5,1,0,0,25.144853591918945,36.297813415527344,30.817939281463623,3.752572920177005,369.8152713775635,596.2585090349654,0,1,75654.05070656742,0
2011-07-27,21,21,4,Mixed,2011-07-27_c0,0,473,38.24841437632135,34.81923890063425,38.17004777642071,34.06812364828645,83.63220766359532,184.96236643432096,38.5,34.5,38.5,34.5,0,1,1,23.99398231506348,51.29503631591797,36.765170317119576,6.049049447398678,17389.92555999756,4369.131769495934,0,1,2993378.5852061347,0
2011-07-27,21,21,4,Mixed,2011-07-27_c1,1,32,48.90625,20.78125,48.89088163062102,20.84237865055728,6.9543576044812285,346.70271612611697,48.5,20.5,48.5,20.5,0,0,0,35.11863708496094,47.82908248901367,42.4717413187027,3.3873274999951417,1359.0957221984863,1474.0009528915887,0,1,418966.7081122879,0
2011-07-27,21,21,4,Mixed,2011-07-27_c2,2,11,66.95454545454545,33.86363636363637,66.85540898889867,33.78942256374624,12.328175210375528,228.1364572486561,66.5,33.5,66.5,33.5,0,0,0,24.86397933959961,34.44398498535156,29.84119241887873,3.3367028865560573,328.253116607666,597.0826597198969,0,1,71035.21207663164,0
2011-07-28,21,21,4,Mixed,2011-07-28_c0,0,567,38.664021164021165,33.12610229276896,38.73981251117796,32.20563079512518,102.32621167501364,175.99544088339624,38.5,33.5,38.5,32.5,1,1,1,22.29747200012207,49.29722595214844,37.28034014760712,6.33771192733531,21137.95286369324,4576.964855956757,0,1,3910532.1969744354,0
2011-07-29,21,21,4,Mixed,2011-07-29_c0,0,605,40.9099173553719,33.67190082644628,41.11226262183626,32.80835025055125,97.6142151834626,168.8052292452441,40.5,33.5,41.5,32.5,1,1,1,24.792163848876957,49.73766326904297,37.89749430821947,6.078083379640757,22927.98405647278,5333.271743201974,0,1,4066231.053762709,0
2011-07-30,21,21,4,Mixed,2011-07-30_c0,0,577,43.22443674176776,35.17764298093587,43.50814248815614,34.42965977844067,86.94509091191047,162.54614761200645,43.5,35.5,43.5,34.5,1,1,1,25.410232543945312,50.72043228149414,38.3618832560098,6.251007925134136,22134.80663871765,5272.6815161519835,0,1,3838487.439859584,0
2011-07-31,21,21,4,Mixed,2011-07-31_c0,0,551,45.240471869328495,35.48729582577133,45.5534385935522,34.922643413772754,68.82263475889998,155.4477004088822,45.5,35.5,45.5,34.5,1,1,1,22.50191879272461,50.70798110961914,38.86020595668232,6.219733562582119,21411.97348213196,5259.985680947049,0,1,3327291.179869423,0
2011-08-01,21,21,4,Mixed,2011-08-01_c0,0,38,29.105263157894736,19.81578947368421,29.125507729376213,19.830111264244223,2.6479897155997985,53.21700008365627,29.5,19.5,29.5,19.5,0,0,0,33.69029235839844,44.19742584228516,40.69610676012541,2.113344259878914,1546.4520568847656,1679.2995701436491,0,1,419393.9367700659,0
2011-08-01,21,21,4,Mixed,2011-08-01_c1,1,13,25.96153846153846,36.80769230769231,25.95940237884393,36.80660334770022,0.2256946092343938,237.62677597965396,25.5,36.5,25.5,36.5,0,0,0,26.535690307617188,27.623241424560547,26.905464319082405,0.3068382671678506,349.7710361480713,657.850562751536,0,1,71559.35000311269,0
2011-08-01,21,21,4,Mixed,2011-08-01_c2,2,533,48.6688555347092,36.36491557223265,48.92038506103119,35.81271970568157,65.32552499285086,159.63555259351233,48.5,36.5,48.5,35.5,1,0,0,21.94339942932129,51.23429107666016,39.53162022961013,6.157728216513611,21070.3535823822,3700.975227647036,0,1,2904221.687692308,0
2011-08-02,21,21,4,Mixed,2011-08-02_c0,0,22,25.363636363636363,18.818181818181817,25.391237038568512,18.83015422903941,3.196793697055253,65.50466398689278,25.5,18.5,25.5,18.5,0,0,0,38.65470886230469,43.91322326660156,40.4115494814786,1.2902106701010434,889.0540885925293,850.1781337009065,0,1,132080.1762641048,0
2011-08-02,21,21,4,Mixed,2011-08-02_c1,1,12,35.416666666666664,21.666666666666668,35.33349975526882,21.690228648760375,8.993926230790272,286.8778698350866,35.5,21.5,35.5,21.5,0,0,0,32.78596496582031,43.773216247558594,41.21410814921061,3.3249739101357974,494.56929779052734,781.9237957058464,0,1,129462.30706966264,0
2011-08-02,21,21,4,Mixed,2011-08-02_c2,2,576,50.93229166666666,35.63368055555556,50.907404979595256,35.11452108283147,57.64379352910601,182.25560676229875,50.5,35.5,50.5,35.5,0,0,0,21.32392883300781,51.82773971557617,39.72834036416478,6.443181811374194,22883.52404975891,3834.3035566236513,0,1,3174556.148496256,0
2011-08-03,21,21,4,Mixed,2011-08-03_c0,0,14,24.5,19.071428571428573,24.50309648990707,19.076283159853563,0.6284667429404595,31.234543263863788,24.5,19.5,24.5,19.5,0,0,0,35.238487243652344,38.57896423339844,37.68705449785505,0.7752693099798612,527.6187629699707,475.40749485883526,0,1,72237.43449719234,0
2011-08-03,21,21,4,Mixed,2011-08-03_c1,1,530,52.5433962264151,34.68679245283019,52.38433705596356,34.292530453846894,46.11160460828771,198.51672766256144,52.5,34.5,52.5,34.5,0,0,0,22.86044692993164,50.7856674194336,40.36394035411331,5.63918220053592,21392.888387680054,4231.505335133931,0,1,3039141.960062973,0
2011-08-04,21,21,4,Mixed,2011-08-04_c0,0,14,24.5,19.071428571428573,24.499775972489733,19.07135465218357,0.0249576343854237,250.86176139134693,24.5,19.5,24.5,19.5,0,0,0,38.025001525878906,40.831787109375,39.42667143685477,0.6524423088500667,551.9734001159668,475.40749485883526,0,1,72237.43449719234,0
2011-08-04,21,21,4,Mixed,2011-08-04_c1,1,9,25.83333333333333,35.94444444444444,25.83135840300177,35.90439967133375,4.446845371802387,182.29770222425597,25.5,35.5,25.5,35.5,0,0,0,25.865936279296875,28.34181785583496,26.81356408860948,0.803403352986749,241.32207679748532,560.167317378365,0,1,60152.99217656903,0
2011-08-04,21,21,4,Mixed,2011-08-04_c2,2,11,35.40909090909091,21.59090909090909,35.32137968007579,21.65992731088705,11.868562237282426,310.0987263251929,35.5,21.5,35.5,21.5,0,0,0,33.912086486816406,43.79660034179688,41.44592562588778,2.7499921838921297,455.9051818847656,690.7183016413262,0,1,94801.77870431446,0
2011-08-04,21,21,4,Mixed,2011-08-04_c3,3,505,53.836633663366335,34.2980198019802,53.71499058708812,33.90004204463613,45.55008047646325,194.3004909163052,53.5,34.5,53.5,33.5,1,0,0,23.214170455932617,50.63572692871094,40.26853625609143,5.721575384978328,20335.61080932617,3942.549928323955,0,1,2853902.777545222,0
2011-08-05,21,21,4,Mixed,2011-08-05_c0,0,12,24.666666666666668,18.916666666666668,24.671954189854137,18.91756284007985,0.5657732442523385,79.90113817189317,24.5,18.5,24.5,18.5,0,0,0,37.607757568359375,41.07955932617188,39.47839641571045,0.9239320671067311,473.7407569885254,475.75405567203853,0,1,64658.066221714354,0
2011-08-05,21,21,4,Mixed,2011-08-05_c1,1,9,26.05555555555556,35.05555555555556,26.065605641076505,35.02285718575145,3.741710296773954,165.81058909333998,26.5,35.5,26.5,35.5,0,0,0,26.099613189697266,27.58858108520508,26.891489028930664,0.5698658968923322,242.023401260376,582.1349207385344,0,1,82409.7244341189,0
2011-08-05,21,21,4,Mixed,2011-08-05_c2,2,10,35.1,21.8,35.06256472314047,21.82149230456799,4.543805201715084,301.59073094092577,35.5,21.5,35.5,21.5,0,0,0,37.48381423950195,43.53643035888672,42.06896514892578,1.680839042980713,420.6896514892578,633.8872623980764,0,1,77153.96838174984,0
2011-08-05,21,21,4,Mixed,2011-08-05_c3,3,435,54.92988505747127,33.05402298850575,54.66804332918772,32.74639538959545,42.00086940170437,215.75136929032396,54.5,33.5,54.5,32.5,1,0,0,22.60301780700684,49.94757080078125,40.92076809324068,5.040481070645422,17800.534120559692,3967.1600364560345,0,1,2661634.9153334745,0
2012-07-13,22,22,4,Mixed,2012-07-13_c0,0,407,39.05036855036855,34.706388206388205,40.90887439782426,34.0962963245247,183.79538939709585,111.0785634644455,39.5,34.5,40.5,34.5,1,1,1,25.535629272460938,49.21858215332031,36.27874837402044,6.938270172832961,14765.450588226318,4485.255991556792,0,1,2749489.9745659563,0
2012-07-13,22,22,4,Mixed,2012-07-13_c1,1,27,47.05555555555556,17.833333333333332,47.09103641444084,17.951158715964322,13.57201179235552,16.07766993624863,47.5,17.5,47.5,17.5,0,0,0,33.802581787109375,45.31906127929688,41.16529351693613,3.19109701095124,1111.4629249572754,854.9504587018231,0,1,210184.7689537531,0
2012-07-14,22,22,4,Mixed,2012-07-14_c0,0,564,39.2872340425532,31.19503546099291,40.76443960807252,30.41569853614528,165.67588076820897,121.05329208513189,39.5,31.5,40.5,30.5,1,1,1,25.77786445617676,49.55263137817383,37.589979807535805,6.867213804754539,21200.748611450195,4645.80857681507,0,1,3748453.9638619022,0
2012-07-14,22,22,4,Mixed,2012-07-14_c1,1,16,58.625,44.6875,58.651444358752585,44.67469017514284,2.5341722090627874,124.16563009998391,58.5,44.5,58.5,44.5,0,0,0,34.70084381103516,39.45953369140625,38.04146885871887,1.5786866714422394,608.663501739502,633.1462269803559,0,1,80505.94431284316,0
2012-07-15,22,22,4,Mixed,2012-07-15_c0,0,546,36.92673992673993,30.663003663003664,38.065745613035965,29.829863142485465,143.34404412686547,129.8258737323205,36.5,30.5,38.5,29.5,1,0,1,25.644718170166016,49.1834716796875,37.70444726070642,6.747981178156887,20586.628204345703,4309.5018699684315,0,1,3073230.8480050736,1
2012-07-15,22,22,4,Mixed,2012-07-15_c1,1,35,60.01428571428571,44.1,60.02482856166655,44.08292652208375,2.07649813647884,156.0049799901097,60.5,44.5,60.5,44.5,0,0,0,34.79020690917969,40.8515625,39.10496869768415,1.5003778246430317,1368.6739044189453,865.5107944176159,0,1,143266.01589659616,0
2012-07-15,22,22,4,Mixed,2012-07-15_c2,2,9,64.38888888888889,28.72222222222222,64.3628236876992,28.70580235596672,3.1301100460910045,234.4575231699684,64.5,28.5,64.5,28.5,0,0,0,36.5355224609375,46.77622222900391,42.735107845730255,2.885652736450772,384.61597061157227,448.76605267345786,0,1,44101.2632496525,0
2012-07-16,22,22,4,Mixed,2012-07-16_c0,0,511,36.537181996086105,30.42172211350293,37.74342290389664,29.499051994359835,154.97354352058565,130.9951271141639,36.5,30.5,37.5,29.5,1,0,0,25.69438934326172,48.482696533203125,37.50746634795008,6.950299009969782,19166.31530380249,4265.8738372461885,0,1,2810524.813125872,0
2012-07-16,22,22,4,Mixed,2012-07-16_c1,1,46,60.34782608695652,43.73913043478261,60.37681246535997,43.72037582643608,3.1298953195212063,131.73084654962545,60.5,43.5,60.5,43.5,0,0,0,35.29426574707031,41.76666259765625,39.40238363846488,1.5441667944188229,1812.5096473693848,944.8549178861654,0,1,167463.31828125415,0
2012-07-17,22,22,4,Mixed,2012-07-17_c0,0,406,37.60591133004926,28.854679802955665,38.75643713607258,28.24239056816768,131.45700833930417,120.80192963733676,37.5,28.5,38.5,28.5,1,0,0,27.00155258178711,48.61369323730469,38.454974075843545,6.656750179166316,15612.71947479248,3940.4282556560997,0,1,2379056.196602412,0
2012-07-17,22,22,4,Mixed,2012-07-17_c1,1,68,61.338235294117645,43.01470588235294,61.372794385242166,42.97681508882928,5.065675264658156,146.18600366270277,61.5,43.5,61.5,42.5,1,0,0,34.55357360839844,42.01729583740234,39.97762545417337,1.619742800759899,2718.478530883789,1031.5308760847615,0,1,252759.49389627116,0
