date,method,eps,min_samples,n_components,n_noise
2023-07-15,A,1.0,12,0,451
2023-07-15,A,1.5,4,4,21
2023-07-15,A,1.5,5,3,28
2023-07-15,A,1.5,6,4,36
2023-07-15,A,1.5,7,4,51
2023-07-15,A,1.5,8,3,68
2023-07-15,A,1.5,9,2,108
2023-07-15,A,1.5,10,0,451
2023-07-15,A,1.5,11,0,451
2023-07-15,A,1.5,12,0,451
2023-07-15,A,2.0,4,3,14
2023-07-15,A,2.0,5,2,24
2023-07-15,A,2.0,6,2,26
2023-07-15,A,2.0,7,2,28
2023-07-15,A,2.0,8,2,40
2023-07-15,A,2.0,9,3,58
2023-07-15,A,2.0,10,2,72
2023-07-15,A,2.0,11,2,79
2023-07-15,A,2.0,12,2,97
2023-07-15,A,2.5,4,2,8
2023-07-15,A,2.5,5,2,9
2023-07-15,A,2.5,6,3,15
2023-07-15,A,2.5,7,2,24
2023-07-15,A,2.5,8,2,24
2023-07-15,A,2.5,9,2,25
2023-07-15,A,2.5,10,2,27
2023-07-15,A,2.5,11,2,33
2023-07-15,A,2.5,12,2,44
2023-07-15,A,3.0,4,2,7
2023-07-15,A,3.0,5,2,7
2023-07-15,A,3.0,6,2,7
2023-07-15,A,3.0,7,2,8
2023-07-15,A,3.0,8,1,16
2023-07-15,A,3.0,9,1,17
2023-07-15,A,3.0,10,1,19
2023-07-15,A,3.0,11,1,20
2023-07-15,A,3.0,12,1,21
2023-07-15,A,3.5,4,2,7
2023-07-15,A,3.5,5,2,7
2023-07-15,A,3.5,6,2,7
2023-07-15,A,3.5,7,2,7
2023-07-15,A,3.5,8,1,14
2023-07-15,A,3.5,9,1,15
2023-07-15,A,3.5,10,1,16
2023-07-15,A,3.5,11,1,17
2023-07-15,A,3.5,12,1,17
2023-07-15,A,4.0,4,3,3
2023-07-15,A,4.0,5,2,7
2023-07-15,A,4.0,6,2,7
2023-07-15,A,4.0,7,2,7
2023-07-15,A,4.0,8,1,14
2023-07-15,A,4.0,9,1,14
2023-07-15,A,4.0,10,1,14
2023-07-15,A,4.0,11,1,14
2023-07-15,A,4.0,12,1,14
2023-07-16,A,1.0,4,6,31
2023-07-16,A,1.0,5,8,63
2023-07-16,A,1.0,6,0,491
2023-07-16,A,1.0,7,0,491
2023-07-16,A,1.0,8,0,491
2023-07-16,A,1.0,9,0,491
2023-07-16,A,1.0,10,0,491
2023-07-16,A,1.0,11,0,491
2023-07-16,A,1.0,12,0,491
2023-07-16,A,1.5,4,4,21
2023-07-16,A,1.5,5,2,31
2023-07-16,A,1.5,6,4,32
2023-07-16,A,1.5,7,3,41
2023-07-16,A,1.5,8,3,59
2023-07-16,A,1.5,9,2,106
2023-07-16,A,1.5,10,0,491
2023-07-16,A,1.5,11,0,491
2023-07-16,A,1.5,12,0,491
2023-07-16,A,2.0,4,3,13
2023-07-16,A,2.0,5,1,25
2023-07-16,A,2.0,6,1,28
2023-07-16,A,2.0,7,1,35
2023-07-16,A,2.0,8,3,36
2023-07-16,A,2.0,9,3,39
2023-07-16,A,2.0,10,3,49
2023-07-16,A,2.0,11,2,69
2023-07-16,A,2.0,12,2,97
2023-07-16,A,2.5,4,3,6
2023-07-16,A,2.5,5,2,11
2023-07-16,A,2.5,6,2,14
2023-07-16,A,2.5,7,1,24
2023-07-16,A,2.5,8,1,25
2023-07-16,A,2.5,9,1,30
2023-07-16,A,2.5,10,1,30
2023-07-16,A,2.5,11,1,32
2023-07-16,A,2.5,12,1,33
2023-07-16,A,3.0,4,3,3
2023-07-16,A,3.0,5,2,7
2023-07-16,A,3.0,6,2,8
2023-07-16,A,3.0,7,2,8
2023-07-16,A,3.0,8,1,15
2023-07-16,A,3.0,9,1,16
2023-07-16,A,3.0,10,1,20
2023-07-16,A,3.0,11,1,22
2023-07-16,A,3.0,12,1,23
2023-07-16,A,3.5,4,3,2
2023-07-16,A,3.5,5,2,6
2023-07-16,A,3.5,6,2,7
2023-07-16,A,3.5,7,2,7
2023-07-16,A,3.5,8,1,15
2023-07-16,A,3.5,9,1,15
2023-07-16,A,3.5,10,1,15
2023-07-16,A,3.5,11,1,15
2023-07-16,A,3.5,12,1,16
2023-07-16,A,4.0,4,2,2
2023-07-16,A,4.0,5,2,2
2023-07-16,A,4.0,6,2,5
2023-07-16,A,4.0,7,2,5
2023-07-16,A,4.0,8,2,6
2023-07-16,A,4.0,9,1,14
2023-07-16,A,4.0,10,1,14
2023-07-16,A,4.0,11,1,14
2023-07-16,A,4.0,12,1,14
2023-07-17,A,1.0,4,7,23
2023-07-17,A,1.0,5,14,70
2023-07-17,A,1.0,6,0,547
2023-07-17,A,1.0,7,0,547
2023-07-17,A,1.0,8,0,547
2023-07-17,A,1.0,9,0,547
2023-07-17,A,1.0,10,0,547
2023-07-17,A,1.0,11,0,547
2023-07-17,A,1.0,12,0,547
2023-07-17,A,1.5,4,5,14
2023-07-17,A,1.5,5,4,19
2023-07-17,A,1.5,6,6,21
2023-07-17,A,1.5,7,4,40
2023-07-17,A,1.5,8,6,66
2023-07-17,A,1.5,9,5,126
2023-07-17,A,1.5,10,0,547
2023-07-17,A,1.5,11,0,547
2023-07-17,A,1.5,12,0,547
2023-07-17,A,2.0,4,4,6
2023-07-17,A,2.0,5,3,11
2023-07-17,A,2.0,6,3,11
2023-07-17,A,2.0,7,3,23
2023-07-17,A,2.0,8,3,26
2023-07-17,A,2.0,9,3,38
2023-07-17,A,2.0,10,4,63
2023-07-17,A,2.0,11,4,82
2023-07-17,A,2.0,12,3,115
2023-07-17,A,2.5,4,3,0
2023-07-17,A,2.5,5,2,5
2023-07-17,A,2.5,6,2,10
2023-07-17,A,2.5,7,2,10
2023-07-17,A,2.5,8,2,17
2023-07-17,A,2.5,9,2,20
2023-07-17,A,2.5,10,2,22
2023-07-17,A,2.5,11,2,27
2023-07-17,A,2.5,12,2,30
2023-07-17,A,3.0,4,3,0
2023-07-17,A,3.0,5,2,4
2023-07-17,A,3.0,6,2,4
2023-07-17,A,3.0,7,2,4
2023-07-17,A,3.0,8,2,4
2023-07-17,A,3.0,9,2,5
2023-07-17,A,3.0,10,2,9
2023-07-17,A,3.0,11,2,10
2023-07-17,A,3.0,12,2,11
2023-07-17,A,3.5,4,3,0
2023-07-17,A,3.5,5,2,4
2023-07-17,A,3.5,6,2,4
2023-07-17,A,3.5,7,2,4
2023-07-17,A,3.5,8,2,4
2023-07-17,A,3.5,9,2,4
2023-07-17,A,3.5,10,2,4
2023-07-17,A,3.5,11,2,7
2023-07-17,A,3.5,12,2,7
2023-07-17,A,4.0,4,3,0
2023-07-17,A,4.0,5,2,4
2023-07-17,A,4.0,6,2,4
2023-07-17,A,4.0,7,2,4
2023-07-17,A,4.0,8,2,4
2023-07-17,A,4.0,9,2,4
2023-07-17,A,4.0,10,2,4
2023-07-17,A,4.0,11,2,4
2023-07-17,A,4.0,12,2,4
2023-07-18,A,1.0,4,7,16
2023-07-18,A,1.0,5,9,73
2023-07-18,A,1.0,6,0,563
2023-07-18,A,1.0,7,0,563
2023-07-18,A,1.0,8,0,563
2023-07-18,A,1.0,9,0,563
2023-07-18,A,1.0,10,0,563
2023-07-18,A,1.0,11,0,563
2023-07-18,A,1.0,12,0,563
2023-07-18,A,1.5,4,5,8
2023-07-18,A,1.5,5,6,12
2023-07-18,A,1.5,6,5,19
2023-07-18,A,1.5,7,4,35
2023-07-18,A,1.5,8,5,53
2023-07-18,A,1.5,9,8,104
2023-07-18,A,1.5,10,0,563
2023-07-18,A,1.5,11,0,563
2023-07-18,A,1.5,12,0,563
2023-07-18,A,2.0,4,3,6
2023-07-18,A,2.0,5,3,6
2023-07-18,A,2.0,6,3,7
2023-07-18,A,2.0,7,6,9
2023-07-18,A,2.0,8,4,23
2023-07-18,A,2.0,9,4,29
2023-07-18,A,2.0,10,4,39
2023-07-18,A,2.0,11,4,51
2023-07-18,A,2.0,12,5,94
2023-07-18,A,2.5,4,3,1
2023-07-18,A,2.5,5,2,6
2023-07-18,A,2.5,6,2,6
2023-07-18,A,2.5,7,2,6
2023-07-18,A,2.5,8,2,11
2023-07-18,A,2.5,9,3,13
2023-07-18,A,2.5,10,4,13
2023-07-18,A,2.5,11,4,18
2023-07-18,A,2.5,12,4,18
2023-07-18,A,3.0,4,2,0
2023-07-18,A,3.0,5,1,4
2023-07-18,A,3.0,6,1,4
2023-07-18,A,3.0,7,1,4
2023-07-18,A,3.0,8,2,4
2023-07-18,A,3.0,9,2,5
2023-07-18,A,3.0,10,2,5
2023-07-18,A,3.0,11,2,5
2023-07-18,A,3.0,12,3,8
2023-07-18,A,3.5,4,2,0
2023-07-18,A,3.5,5,1,4
2023-07-18,A,3.5,6,1,4
2023-07-18,A,3.5,7,1,4
2023-07-18,A,3.5,8,1,4
2023-07-18,A,3.5,9,1,4
2023-07-18,A,3.5,10,2,4
2023-07-18,A,3.5,11,2,4
2023-07-18,A,3.5,12,2,4
2023-07-18,A,4.0,4,2,0
2023-07-18,A,4.0,5,1,4
2023-07-18,A,4.0,6,1,4
2023-07-18,A,4.0,7,1,4
2023-07-18,A,4.0,8,1,4
2023-07-18,A,4.0,9,1,4
2023-07-18,A,4.0,10,1,4
2023-07-18,A,4.0,11,1,4
2023-07-18,A,4.0,12,1,4
2023-07-19,A,1.0,4,5,24
2023-07-19,A,1.0,5,11,76
2023-07-19,A,1.0,6,0,586
2023-07-19,A,1.0,7,0,586
2023-07-19,A,1.0,8,0,586
2023-07-19,A,1.0,9,0,586
2023-07-19,A,1.0,10,0,586
2023-07-19,A,1.0,11,0,586
2023-07-19,A,1.0,12,0,586
2023-07-19,A,1.5,4,3,6
2023-07-19,A,1.5,5,4,14
2023-07-19,A,1.5,6,4,19
2023-07-19,A,1.5,7,4,34
2023-07-19,A,1.5,8,7,45
2023-07-19,A,1.5,9,9,107
2023-07-19,A,1.5,10,0,586
2023-07-19,A,1.5,11,0,586
2023-07-19,A,1.5,12,0,586
2023-07-19,A,2.0,4,3,2
2023-07-19,A,2.0,5,3,3
2023-07-19,A,2.0,6,3,4
2023-07-19,A,2.0,7,4,9
2023-07-19,A,2.0,8,4,15
2023-07-19,A,2.0,9,4,23
2023-07-19,A,2.0,10,4,35
2023-07-19,A,2.0,11,5,47
2023-07-19,A,2.0,12,4,116
2023-07-19,A,2.5,4,1,2
2023-07-19,A,2.5,5,1,2
2023-07-19,A,2.5,6,2,2
2023-07-19,A,2.5,7,2,3
2023-07-19,A,2.5,8,2,4
2023-07-19,A,2.5,9,3,5
2023-07-19,A,2.5,10,4,7
2023-07-19,A,2.5,11,4,9
2023-07-19,A,2.5,12,4,12
2023-07-19,A,3.0,4,1,2
2023-07-19,A,3.0,5,1,2
2023-07-19,A,3.0,6,1,2
2023-07-19,A,3.0,7,1,2
2023-07-19,A,3.0,8,1,2
2023-07-19,A,3.0,9,1,2
2023-07-19,A,3.0,10,2,3
2023-07-19,A,3.0,11,2,3
2023-07-19,A,3.0,12,3,3
2023-07-19,A,3.5,4,1,2
2023-07-19,A,3.5,5,1,2
2023-07-19,A,3.5,6,1,2
2023-07-19,A,3.5,7,1,2
2023-07-19,A,3.5,8,1,2
2023-07-19,A,3.5,9,1,2
2023-07-19,A,3.5,10,1,2
2023-07-19,A,3.5,11,1,2
2023-07-19,A,3.5,12,1,2
2023-07-19,A,4.0,4,1,2
2023-07-19,A,4.0,5,1,2
2023-07-19,A,4.0,6,1,2
2023-07-19,A,4.0,7,1,2
2023-07-19,A,4.0,8,1,2
2023-07-19,A,4.0,9,1,2
2023-07-19,A,4.0,10,1,2
2023-07-19,A,4.0,11,1,2
2023-07-19,A,4.0,12,1,2
2023-07-20,A,1.0,4,13,16
2023-07-20,A,1.0,5,14,74
2023-07-20,A,1.0,6,0,629
2023-07-20,A,1.0,7,0,629
2023-07-20,A,1.0,8,0,629
2023-07-20,A,1.0,9,0,629
2023-07-20,A,1.0,10,0,629
2023-07-20,A,1.0,11,0,629
2023-07-20,A,1.0,12,0,629
2023-07-20,A,1.5,4,3,1
2023-07-20,A,1.5,5,4,3
2023-07-20,A,1.5,6,5,14
2023-07-20,A,1.5,7,7,27
2023-07-20,A,1.5,8,6,69
2023-07-20,A,1.5,9,6,139
2023-07-20,A,1.5,10,0,629
2023-07-20,A,1.5,11,0,629
2023-07-20,A,1.5,12,0,629
2023-07-20,A,2.0,4,3,0
2023-07-20,A,2.0,5,3,0
2023-07-20,A,2.0,6,3,1
2023-07-20,A,2.0,7,3,6
2023-07-20,A,2.0,8,4,8
2023-07-20,A,2.0,9,5,26
2023-07-20,A,2.0,10,5,39
2023-07-20,A,2.0,11,6,69
2023-07-20,A,2.0,12,4,122
2023-07-20,A,2.5,4,1,0
2023-07-20,A,2.5,5,1,0
2023-07-20,A,2.5,6,1,0
2023-07-20,A,2.5,7,2,0
2023-07-20,A,2.5,8,2,0
2023-07-20,A,2.5,9,2,1
2023-07-20,A,2.5,10,3,5
2023-07-20,A,2.5,11,3,6
2023-07-20,A,2.5,12,3,14
2023-07-20,A,3.0,4,1,0
2023-07-20,A,3.0,5,1,0
2023-07-20,A,3.0,6,1,0
2023-07-20,A,3.0,7,1,0
2023-07-20,A,3.0,8,1,0
2023-07-20,A,3.0,9,1,0
2023-07-20,A,3.0,10,1,0
2023-07-20,A,3.0,11,2,0
2023-07-20,A,3.0,12,2,0
2023-07-20,A,3.5,4,1,0
2023-07-20,A,3.5,5,1,0
2023-07-20,A,3.5,6,1,0
2023-07-20,A,3.5,7,1,0
2023-07-20,A,3.5,8,1,0
2023-07-20,A,3.5,9,1,0
2023-07-20,A,3.5,10,1,0
2023-07-20,A,3.5,11,1,0
2023-07-20,A,3.5,12,1,0
2023-07-20,A,4.0,4,1,0
2023-07-20,A,4.0,5,1,0
2023-07-20,A,4.0,6,1,0
2023-07-20,A,4.0,7,1,0
2023-07-20,A,4.0,8,1,0
2023-07-20,A,4.0,9,1,0
2023-07-20,A,4.0,10,1,0
2023-07-20,A,4.0,11,1,0
2023-07-20,A,4.0,12,1,0
2023-07-21,A,1.0,4,9,24
2023-07-21,A,1.0,5,14,83
2023-07-21,A,1.0,6,0,662
2023-07-21,A,1.0,7,0,662
2023-07-21,A,1.0,8,0,662
2023-07-21,A,1.0,9,0,662
2023-07-21,A,1.0,10,0,662
2023-07-21,A,1.0,11,0,662
2023-07-21,A,1.0,12,0,662
2023-07-21,A,1.5,4,4,4
2023-07-21,A,1.5,5,4,6
2023-07-21,A,1.5,6,5,12
2023-07-21,A,1.5,7,7,30
2023-07-21,A,1.5,8,6,91
2023-07-21,A,1.5,9,7,146
2023-07-21,A,1.5,10,0,662
2023-07-21,A,1.5,11,0,662
2023-07-21,A,1.5,12,0,662
2023-07-21,A,2.0,4,3,3
2023-07-21,A,2.0,5,3,4
2023-07-21,A,2.0,6,3,5
2023-07-21,A,2.0,7,4,7
2023-07-21,A,2.0,8,4,11
2023-07-21,A,2.0,9,4,26
2023-07-21,A,2.0,10,5,47
2023-07-21,A,2.0,11,6,86
2023-07-21,A,2.0,12,5,127
2023-07-21,A,2.5,4,3,2
2023-07-21,A,2.5,5,3,2
2023-07-21,A,2.5,6,3,2
2023-07-21,A,2.5,7,3,2
2023-07-21,A,2.5,8,3,3
2023-07-21,A,2.5,9,3,3
2023-07-21,A,2.5,10,3,3
2023-07-21,A,2.5,11,3,12
2023-07-21,A,2.5,12,3,18
2023-07-21,A,3.0,4,2,2
2023-07-21,A,3.0,5,2,2
2023-07-21,A,3.0,6,2,2
2023-07-21,A,3.0,7,2,2
2023-07-21,A,3.0,8,2,2
2023-07-21,A,3.0,9,3,2
2023-07-21,A,3.0,10,3,2
2023-07-21,A,3.0,11,3,2
2023-07-21,A,3.0,12,3,6
2023-07-21,A,3.5,4,1,2
2023-07-21,A,3.5,5,1,2
2023-07-21,A,3.5,6,1,2
2023-07-21,A,3.5,7,1,2
2023-07-21,A,3.5,8,1,2
2023-07-21,A,3.5,9,1,2
2023-07-21,A,3.5,10,1,2
2023-07-21,A,3.5,11,1,2
2023-07-21,A,3.5,12,2,2
2023-07-21,A,4.0,4,1,2
2023-07-21,A,4.0,5,1,2
2023-07-21,A,4.0,6,1,2
2023-07-21,A,4.0,7,1,2
2023-07-21,A,4.0,8,1,2
2023-07-21,A,4.0,9,1,2
2023-07-21,A,4.0,10,1,2
2023-07-21,A,4.0,11,1,2
2023-07-21,A,4.0,12,1,2
2023-07-22,A,1.0,4,11,31
2023-07-22,A,1.0,5,11,103
2023-07-22,A,1.0,6,0,719
2023-07-22,A,1.0,7,0,719
2023-07-22,A,1.0,8,0,719
2023-07-22,A,1.0,9,0,719
2023-07-22,A,1.0,10,0,719
2023-07-22,A,1.0,11,0,719
2023-07-22,A,1.0,12,0,719
2023-07-22,A,1.5,4,6,6
2023-07-22,A,1.5,5,7,13
2023-07-22,A,1.5,6,7,19
2023-07-22,A,1.5,7,9,35
2023-07-22,A,1.5,8,7,92
2023-07-22,A,1.5,9,6,154
2023-07-22,A,1.5,10,0,719
2023-07-22,A,1.5,11,0,719
2023-07-22,A,1.5,12,0,719
2023-07-22,A,2.0,4,4,3
2023-07-22,A,2.0,5,4,3
2023-07-22,A,2.0,6,5,8
2023-07-22,A,2.0,7,6,14
2023-07-22,A,2.0,8,5,34
2023-07-22,A,2.0,9,4,52
2023-07-22,A,2.0,10,4,58
2023-07-22,A,2.0,11,6,98
2023-07-22,A,2.0,12,6,118
2023-07-22,A,2.5,4,4,3
2023-07-22,A,2.5,5,4,3
2023-07-22,A,2.5,6,4,3
2023-07-22,A,2.5,7,4,3
2023-07-22,A,2.5,8,4,5
2023-07-22,A,2.5,9,5,5
2023-07-22,A,2.5,10,5,19
2023-07-22,A,2.5,11,4,29
2023-07-22,A,2.5,12,4,35
2023-07-22,A,3.0,4,3,3
2023-07-22,A,3.0,5,3,3
2023-07-22,A,3.0,6,3,3
2023-07-22,A,3.0,7,4,3
2023-07-22,A,3.0,8,4,3
2023-07-22,A,3.0,9,4,4
2023-07-22,A,3.0,10,3,13
2023-07-22,A,3.0,11,3,13
2023-07-22,A,3.0,12,3,15
2023-07-22,A,3.5,4,3,3
2023-07-22,A,3.5,5,3,3
2023-07-22,A,3.5,6,3,3
2023-07-22,A,3.5,7,3,3
2023-07-22,A,3.5,8,3,3
2023-07-22,A,3.5,9,3,3
2023-07-22,A,3.5,10,3,12
2023-07-22,A,3.5,11,3,12
2023-07-22,A,3.5,12,3,12
2023-07-22,A,4.0,4,3,1
2023-07-22,A,4.0,5,3,1
2023-07-22,A,4.0,6,3,1
2023-07-22,A,4.0,7,3,1
2023-07-22,A,4.0,8,3,1
2023-07-22,A,4.0,9,3,1
2023-07-22,A,4.0,10,2,10
2023-07-22,A,4.0,11,2,10
2023-07-22,A,4.0,12,2,10
2023-07-23,A,1.0,4,4,30
2023-07-23,A,1.0,5,10,75
2023-07-23,A,1.0,6,0,708
2023-07-23,A,1.0,7,0,708
2023-07-23,A,1.0,8,0,708
2023-07-23,A,1.0,9,0,708
2023-07-23,A,1.0,10,0,708
2023-07-23,A,1.0,11,0,708
2023-07-23,A,1.0,12,0,708
2023-07-23,A,1.5,4,5,10
2023-07-23,A,1.5,5,3,20
2023-07-23,A,1.5,6,3,25
2023-07-23,A,1.5,7,3,32
2023-07-23,A,1.5,8,6,60
2023-07-23,A,1.5,9,4,122
2023-07-23,A,1.5,10,0,708
2023-07-23,A,1.5,11,0,708
2023-07-23,A,1.5,12,0,708
2023-07-23,A,2.0,4,4,8
2023-07-23,A,2.0,5,3,12
2023-07-23,A,2.0,6,3,17
2023-07-23,A,2.0,7,3,18
2023-07-23,A,2.0,8,2,28
2023-07-23,A,2.0,9,2,34
2023-07-23,A,2.0,10,3,43
2023-07-23,A,2.0,11,3,59
2023-07-23,A,2.0,12,5,89
2023-07-23,A,2.5,4,2,8
2023-07-23,A,2.5,5,1,12
2023-07-23,A,2.5,6,2,12
2023-07-23,A,2.5,7,2,12
2023-07-23,A,2.5,8,3,14
2023-07-23,A,2.5,9,2,22
2023-07-23,A,2.5,10,2,26
2023-07-23,A,2.5,11,2,27
2023-07-23,A,2.5,12,2,28
2023-07-23,A,3.0,4,2,4
2023-07-23,A,3.0,5,2,6
2023-07-23,A,3.0,6,1,11
2023-07-23,A,3.0,7,1,11
2023-07-23,A,3.0,8,1,11
2023-07-23,A,3.0,9,2,11
2023-07-23,A,3.0,10,3,12
2023-07-23,A,3.0,11,2,18
2023-07-23,A,3.0,12,2,18
2023-07-23,A,3.5,4,2,4
2023-07-23,A,3.5,5,2,4
2023-07-23,A,3.5,6,2,5
2023-07-23,A,3.5,7,1,11
2023-07-23,A,3.5,8,1,11
2023-07-23,A,3.5,9,1,11
2023-07-23,A,3.5,10,1,11
2023-07-23,A,3.5,11,1,11
2023-07-23,A,3.5,12,1,12
2023-07-23,A,4.0,4,2,2
2023-07-23,A,4.0,5,2,3
2023-07-23,A,4.0,6,2,3
2023-07-23,A,4.0,7,2,4
2023-07-23,A,4.0,8,1,11
2023-07-23,A,4.0,9,1,11
2023-07-23,A,4.0,10,1,11
2023-07-23,A,4.0,11,1,11
2023-07-23,A,4.0,12,1,11
2023-07-24,A,1.0,4,3,20
2023-07-24,A,1.0,5,6,51
2023-07-24,A,1.0,6,0,691
2023-07-24,A,1.0,7,0,691
2023-07-24,A,1.0,8,0,691
2023-07-24,A,1.0,9,0,691
2023-07-24,A,1.0,10,0,691
2023-07-24,A,1.0,11,0,691
2023-07-24,A,1.0,12,0,691
2023-07-24,A,1.5,4,3,12
2023-07-24,A,1.5,5,2,17
2023-07-24,A,1.5,6,2,20
2023-07-24,A,1.5,7,3,24
2023-07-24,A,1.5,8,3,44
2023-07-24,A,1.5,9,4,92
2023-07-24,A,1.5,10,0,691
2023-07-24,A,1.5,11,0,691
2023-07-24,A,1.5,12,0,691
2023-07-24,A,2.0,4,3,9
2023-07-24,A,2.0,5,2,13
2023-07-24,A,2.0,6,2,13
2023-07-24,A,2.0,7,2,15
2023-07-24,A,2.0,8,2,17
2023-07-24,A,2.0,9,2,20
2023-07-24,A,2.0,10,2,32
2023-07-24,A,2.0,11,3,47
2023-07-24,A,2.0,12,3,78
2023-07-24,A,2.5,4,1,9
2023-07-24,A,2.5,5,1,9
2023-07-24,A,2.5,6,2,9
2023-07-24,A,2.5,7,2,12
2023-07-24,A,2.5,8,2,12
2023-07-24,A,2.5,9,2,13
2023-07-24,A,2.5,10,2,15
2023-07-24,A,2.5,11,2,16
2023-07-24,A,2.5,12,2,17
2023-07-24,A,3.0,4,1,7
2023-07-24,A,3.0,5,1,7
2023-07-24,A,3.0,6,1,7
2023-07-24,A,3.0,7,1,7
2023-07-24,A,3.0,8,1,8
2023-07-24,A,3.0,9,2,8
2023-07-24,A,3.0,10,2,8
2023-07-24,A,3.0,11,2,8
2023-07-24,A,3.0,12,2,8
2023-07-24,A,3.5,4,2,3
2023-07-24,A,3.5,5,1,7
2023-07-24,A,3.5,6,1,7
2023-07-24,A,3.5,7,1,7
2023-07-24,A,3.5,8,1,7
2023-07-24,A,3.5,9,1,8
2023-07-24,A,3.5,10,1,8
2023-07-24,A,3.5,11,1,8
2023-07-24,A,3.5,12,1,8
2023-07-24,A,4.0,4,2,3
2023-07-24,A,4.0,5,1,7
2023-07-24,A,4.0,6,1,7
2023-07-24,A,4.0,7,1,7
2023-07-24,A,4.0,8,1,7
2023-07-24,A,4.0,9,1,7
2023-07-24,A,4.0,10,1,7
2023-07-24,A,4.0,11,1,7
2023-07-24,A,4.0,12,1,7
2023-07-25,A,1.0,4,5,21
2023-07-25,A,1.0,5,8,65
2023-07-25,A,1.0,6,0,650
2023-07-25,A,1.0,7,0,650
2023-07-25,A,1.0,8,0,650
2023-07-25,A,1.0,9,0,650
2023-07-25,A,1.0,10,0,650
2023-07-25,A,1.0,11,0,650
2023-07-25,A,1.0,12,0,650
2023-07-25,A,1.5,4,2,11
2023-07-25,A,1.5,5,2,18
2023-07-25,A,1.5,6,4,23
2023-07-25,A,1.5,7,4,28
2023-07-25,A,1.5,8,5,50
2023-07-25,A,1.5,9,5,98
2023-07-25,A,1.5,10,0,650
2023-07-25,A,1.5,11,0,650
2023-07-25,A,1.5,12,0,650
2023-07-25,A,2.0,4,1,10
2023-07-25,A,2.0,5,1,10
2023-07-25,A,2.0,6,1,13
2023-07-25,A,2.0,7,2,16
2023-07-25,A,2.0,8,3,19
2023-07-25,A,2.0,9,2,31
2023-07-25,A,2.0,10,4,41
2023-07-25,A,2.0,11,4,61
2023-07-25,A,2.0,12,4,82
2023-07-25,A,2.5,4,1,9
2023-07-25,A,2.5,5,1,9
2023-07-25,A,2.5,6,1,10
2023-07-25,A,2.5,7,1,10
2023-07-25,A,2.5,8,1,11
2023-07-25,A,2.5,9,1,12
2023-07-25,A,2.5,10,1,14
2023-07-25,A,2.5,11,1,18
2023-07-25,A,2.5,12,2,20
2023-07-25,A,3.0,4,1,8
2023-07-25,A,3.0,5,1,8
2023-07-25,A,3.0,6,1,8
2023-07-25,A,3.0,7,1,8
2023-07-25,A,3.0,8,1,8
2023-07-25,A,3.0,9,1,8
2023-07-25,A,3.0,10,1,8
2023-07-25,A,3.0,11,1,8
2023-07-25,A,3.0,12,1,8
2023-07-25,A,3.5,4,2,4
2023-07-25,A,3.5,5,1,8
2023-07-25,A,3.5,6,1,8
2023-07-25,A,3.5,7,1,8
2023-07-25,A,3.5,8,1,8
2023-07-25,A,3.5,9,1,8
2023-07-25,A,3.5,10,1,8
2023-07-25,A,3.5,11,1,8
2023-07-25,A,3.5,12,1,8
2023-07-25,A,4.0,4,2,3
2023-07-25,A,4.0,5,1,7
2023-07-25,A,4.0,6,1,7
2023-07-25,A,4.0,7,1,7
2023-07-25,A,4.0,8,1,7
2023-07-25,A,4.0,9,1,7
2023-07-25,A,4.0,10,1,7
2023-07-25,A,4.0,11,1,7
2023-07-25,A,4.0,12,1,7
2023-07-26,A,1.0,4,5,14
2023-07-26,A,1.0,5,9,43
2023-07-26,A,1.0,6,0,629
2023-07-26,A,1.0,7,0,629
2023-07-26,A,1.0,8,0,629
2023-07-26,A,1.0,9,0,629
2023-07-26,A,1.0,10,0,629
2023-07-26,A,1.0,11,0,629
2023-07-26,A,1.0,12,0,629
2023-07-26,A,1.5,4,3,7
2023-07-26,A,1.5,5,2,12
2023-07-26,A,1.5,6,3,14
2023-07-26,A,1.5,7,3,18
2023-07-26,A,1.5,8,5,36
2023-07-26,A,1.5,9,5,70
2023-07-26,A,1.5,10,0,629
2023-07-26,A,1.5,11,0,629
2023-07-26,A,1.5,12,0,629
2023-07-26,A,2.0,4,2,4
2023-07-26,A,2.0,5,2,5
2023-07-26,A,2.0,6,2,7
2023-07-26,A,2.0,7,2,10
2023-07-26,A,2.0,8,3,11
2023-07-26,A,2.0,9,3,16
2023-07-26,A,2.0,10,3,19
2023-07-26,A,2.0,11,5,28
2023-07-26,A,2.0,12,4,70
2023-07-26,A,2.5,4,1,4
2023-07-26,A,2.5,5,1,4
2023-07-26,A,2.5,6,1,4
2023-07-26,A,2.5,7,1,4
2023-07-26,A,2.5,8,1,6
2023-07-26,A,2.5,9,1,7
2023-07-26,A,2.5,10,1,7
2023-07-26,A,2.5,11,1,9
2023-07-26,A,2.5,12,2,9
2023-07-26,A,3.0,4,1,4
2023-07-26,A,3.0,5,1,4
2023-07-26,A,3.0,6,1,4
2023-07-26,A,3.0,7,1,4
2023-07-26,A,3.0,8,1,4
2023-07-26,A,3.0,9,1,4
2023-07-26,A,3.0,10,1,4
2023-07-26,A,3.0,11,1,4
2023-07-26,A,3.0,12,1,4
2023-07-26,A,3.5,4,1,4
2023-07-26,A,3.5,5,1,4
2023-07-26,A,3.5,6,1,4
2023-07-26,A,3.5,7,1,4
2023-07-26,A,3.5,8,1,4
