centroid_id,new_event_id,event_id,date,v3_type,event_type_name,centroid_lon,centroid_lat,x_km,y_km
24,5,5,1998-08-04,4,Mixed,36.20478344429391,32.02180485041656,-830.0304120615885,476.5210047943159
25,5,5,1998-08-05,4,Mixed,36.88051891932417,32.21192926369727,-764.9119770791517,493.0238246618451
26,5,5,1998-08-06,4,Mixed,38.69243149846711,31.59847326657092,-598.4094117552689,414.6655995714682
27,5,5,1998-08-07,4,Mixed,38.85545662109036,28.110581414312428,-603.2918723091666,27.390579853052447
28,5,5,1998-08-07,4,Mixed,36.95622249949766,42.82160164250247,-662.3950727199763,1664.09831705768
29,5,5,1998-08-07,4,Mixed,49.59804277226645,41.435564400658514,386.8358351707426,1494.9860975515262
30,5,5,1998-08-08,4,Mixed,39.76973575317651,27.829777969571523,-514.9680939772593,-7.894432564398169
31,5,5,1998-08-08,4,Mixed,50.88927738247682,39.80837841454539,506.666001124507,1320.726593938231
32,5,5,1998-08-09,4,Mixed,39.40555351988267,27.804056406527984,-550.9094937337861,-9.163536540375599
33,5,5,1998-08-09,4,Mixed,50.86882297787124,39.87207165063906,504.4722660120568,1327.6617535696284
34,5,5,1998-08-10,4,Mixed,39.9213363045259,27.694433788084343,-500.6775518539033,-23.518186951996594
35,5,5,1998-08-10,4,Mixed,51.10416833399216,39.28944684773325,528.8030618114491,1264.4515023938725
36,5,5,1998-08-11,4,Mixed,41.126125203646914,27.14067236411224,-383.9070462680913,-89.20350387222086
37,5,5,1998-08-11,4,Mixed,51.60950068433424,38.70959128487251,576.8997875342847,1202.9238460505514
38,6,6,1999-08-18,4,Mixed,36.436754343710064,37.4873777979399,-758.727465267645,1079.4827661951906
39,6,6,1999-08-18,4,Mixed,36.86062157997889,24.371360011592984,-825.0694767394218,-375.3690813058112
40,6,6,1999-08-18,4,Mixed,50.20285818094221,23.762297472165887,530.408410080956,-458.5270296131021
41,6,6,1999-08-18,4,Mixed,65.28595217874003,43.364958392842446,1641.947544420178,1854.2322498849728
42,6,6,1999-08-19,4,Mixed,36.369756709471496,36.370257781427,-775.2980714570449,956.5048389215436
43,6,6,1999-08-19,4,Mixed,52.02784075186592,25.26348954469391,707.4012790574039,-283.3474810683692
44,6,6,1999-08-19,4,Mixed,65.23968325194552,43.35808770222461,1638.4562278926971,1852.779041584469
45,6,6,1999-08-20,4,Mixed,36.86996528046988,35.358391546361084,-739.4053028949252,841.3326872884221
46,6,6,1999-08-20,4,Mixed,65.27719049488609,43.35909451354572,1641.4016665265794,1853.4602721452552
47,6,6,1999-08-21,4,Mixed,36.98714067179596,35.14263229497727,-730.6273591748239,816.7223396478582
48,6,6,1999-08-22,4,Mixed,38.35644760977115,33.83177911374344,-615.2084828140306,663.7279556754814
49,7,7,2000-07-07,4,Mixed,36.0605715954815,31.956598092281613,-844.1727907071815,470.3191855598067
50,7,7,2000-07-07,4,Mixed,33.926137253363464,20.390696821487253,-1155.6606402111152,-793.2189193582633
51,7,7,2000-07-08,4,Mixed,39.196798047507066,29.47062922299907,-562.5304932848746,176.46241957966433
52,7,7,2000-07-08,4,Mixed,34.80699177028674,21.00878885453835,-1059.442806313808,-732.3708389380553
53,7,7,2000-07-09,4,Mixed,40.46840630560699,28.094137673413584,-445.1563237733099,18.664368976919157
54,8,8,2000-07-28,4,Mixed,41.43108677507978,37.35697062918053,-317.19291350291456,1041.425626989805
55,8,8,2000-07-28,4,Mixed,52.342775203635405,25.284823773738555,738.9011863419793,-279.1671517105752
56,8,8,2000-07-29,4,Mixed,43.50884179126104,36.36599857661639,-134.1930235601896,927.6978286655683
57,8,8,2000-07-29,4,Mixed,53.76655116061848,26.184164217155228,875.01439589128,-170.34278742432096
58,8,8,2000-07-30,4,Mixed,43.82524778676246,34.47554261133818,-108.10119619493098,718.0955025770829
59,8,8,2000-07-31,4,Mixed,44.06972832831982,33.65947663588692,-86.39592882912862,627.5081060635684
60,8,8,2000-08-01,4,Mixed,44.14665031844167,32.32952371447101,-80.40767627657257,480.1101053668762
61,8,8,2000-08-02,4,Mixed,46.430086318641365,32.36687747010387,134.69366313109083,484.77277680842724
62,9,9,2001-07-28,4,Mixed,40.800075316540536,34.867222370972634,-384.5989669695087,767.881456864634
63,9,9,2001-07-29,4,Mixed,39.8946890750669,35.43019589765749,-464.35355730026646,833.5122210388286
64,9,9,2001-07-29,4,Mixed,53.93903723618648,24.868902431025084,902.184647877394,-314.7897661396685
65,9,9,2001-07-30,4,Mixed,40.47259376808489,34.93969821432145,-414.21212928390486,777.0316998794056
66,9,9,2001-07-30,4,Mixed,53.808819195519966,25.08146016551357,887.5130373613459,-292.17876509476554
67,10,10,2001-08-07,4,Mixed,37.68795343568742,33.49592949720652,-679.5060390978163,630.243599215591
68,10,10,2001-08-07,4,Mixed,25.81684606106649,18.505348672042704,-2018.4223628362122,-903.642718156479
69,10,10,2001-08-07,4,Mixed,51.80124347944548,39.13522412990466,590.2727051322594,1250.906460640548
70,10,10,2001-08-08,4,Mixed,37.0817583764274,33.90590486372263,-732.3290263723892,679.2838020625474
71,10,10,2001-08-08,4,Mixed,25.810804577124877,18.505246374923864,-2019.0505805056387,-903.5613971389279
72,10,10,2001-08-08,4,Mixed,51.65227406612645,39.11133226965212,577.5553671318187,1247.494252412892
73,10,10,2001-08-09,4,Mixed,36.685396023893,33.88625664179784,-769.044030189239,679.6571528288566
74,10,10,2001-08-09,4,Mixed,26.03655227481119,19.002583280402938,-1989.0179354690388,-851.9570031134505
75,10,10,2001-08-09,4,Mixed,51.64753863247648,39.09335224499321,577.2829164358976,1245.4852576873443
76,10,10,2001-08-10,4,Mixed,36.699519432875725,33.67664664877774,-769.5439709301446,656.3652652311225
77,10,10,2001-08-10,4,Mixed,51.71680449034683,38.50276773203843,587.8317479354798,1180.6409778714226
78,10,10,2001-08-11,4,Mixed,37.43062122437205,33.17955403746269,-705.8156694622352,596.7361242799699
79,10,10,2001-08-12,4,Mixed,39.87945871618216,32.11686247174234,-483.3040739234132,466.6906358026659
80,11,11,2002-07-16,4,Mixed,27.802712911067047,36.55547055190488,-1533.3631712801082,1063.7415228072384
81,11,11,2002-07-16,4,Mixed,43.56598806288703,22.7293196423725,-147.44747920416071,-582.87450672478
82,11,11,2002-07-16,4,Mixed,58.94330466261413,40.04118081178802,1191.0440717797273,1407.8715491032399
83,11,11,2002-07-17,4,Mixed,29.86586992060762,35.2273746910096,-1373.313687375243,891.0876058332889
84,11,11,2002-07-17,4,Mixed,59.04206448889688,38.65522178651602,1221.940129016141,1256.4603743457078
85,11,11,2002-07-18,4,Mixed,46.06924804685561,34.43107287561349,98.4431367038021,713.0773287168529
86,11,11,2002-07-19,4,Mixed,45.38080818436792,32.48894861445038,35.821459798493905,497.5430590757634
87,11,11,2002-07-20,4,Mixed,24.02449537722921,27.739456167004438,-2048.9936468195215,147.88744862066088
88,11,11,2002-07-20,4,Mixed,43.20722728200316,30.340417321748625,-172.4150055032333,260.6698792475233
89,11,11,2002-07-20,4,Mixed,63.69674091480725,29.50513682837008,1799.433393516957,306.8751550684598
90,12,12,2002-07-31,1,Independent,33.806139003448365,30.896018131355483,-1067.678950147906,370.99230403374384
91,13,13,2002-08-06,3,Temporally clustered,25.94412851101665,33.85413474675237,-1751.3409755645591,792.6578073910466
92,13,13,2002-08-06,3,Temporally clustered,43.47141281585606,21.140680030018665,-159.03847639786585,-758.4427248291212
93,13,13,2002-08-06,3,Temporally clustered,51.89890236856987,25.03970548435333,695.748983043373,-308.8520706599404
94,13,13,2002-08-06,3,Temporally clustered,60.83804902567948,40.23046121628152,1347.4712642471643,1450.3739448648969
95,13,13,2002-08-07,3,Temporally clustered,25.77883684588748,33.04722644343183,-1782.2479700927247,706.1635576765163
96,13,13,2002-08-07,3,Temporally clustered,43.59244721677583,20.744786174092223,-146.86259846986923,-802.3391998752625
97,13,13,2002-08-07,3,Temporally clustered,60.83972684521787,39.75319973586858,1356.4742783546542,1397.9851125622702
98,14,14,2006-08-20,3,Temporally clustered,32.41985090438441,33.104238807316044,-1171.3453966973298,628.4930226751721
99,14,14,2006-08-20,3,Temporally clustered,48.7570243350719,41.86902515104832,314.16800066964845,1540.0824680482995
100,14,14,2006-08-21,3,Temporally clustered,32.93676722185646,32.362950325129994,-1132.597091212855,541.4242269118206
101,14,14,2006-08-21,3,Temporally clustered,45.13615415464567,17.656881479586264,14.503634367879593,-1143.9699361843045
102,14,14,2006-08-21,3,Temporally clustered,49.24196576513162,41.78305190233853,355.12689702887974,1532.0833260601069
103,14,14,2006-08-21,3,Temporally clustered,60.09519423344051,44.43495067458742,1207.3883222971267,1902.134099745289
104,14,14,2006-08-22,3,Temporally clustered,35.02580909205152,32.05199367264768,-940.5302316582671,488.6767015501487
105,14,14,2006-08-22,3,Temporally clustered,44.41210899051735,17.451239527314563,-62.70468612447213,-1166.5089733625941
106,14,14,2006-08-22,3,Temporally clustered,59.72967625322075,44.40027034352142,1179.1396024042629,1894.2813642849896
107,14,14,2006-08-23,3,Temporally clustered,35.20688268336332,28.646735203328056,-955.5336361999538,110.10725709421062
108,14,14,2006-08-23,3,Temporally clustered,54.60643411141143,41.96844013917587,800.5548614769302,1580.7266735927399
109,15,15,2007-07-25,4,Mixed,32.9808771984905,36.09612438108297,-1081.5491960271502,953.6893261374731
110,15,15,2007-07-25,4,Mixed,40.67099322899447,18.317541235617725,-459.0420494237693,-1063.6662652628654
111,15,15,2007-07-26,4,Mixed,33.99114194646723,32.92495964169244,-1027.912131933626,593.9338310134015
112,15,15,2007-07-27,4,Mixed,34.8068549970866,31.22830911927731,-969.3817744272965,399.23947906725596
113,15,15,2007-07-28,4,Mixed,36.287112911579776,30.07116068878453,-838.8601077701072,259.8975292824852
114,15,15,2007-07-29,4,Mixed,38.89714826707464,31.922633875959885,-577.0599672761904,449.5633687617951
115,15,15,2007-07-29,4,Mixed,27.44462468572525,20.987172547177785,-1817.759098251235,-652.8638879262426
116,15,15,2007-07-30,4,Mixed,39.57708154061058,32.251469494548374,-511.0777040781734,482.87099510356666
117,15,15,2007-07-30,4,Mixed,27.167539380881024,19.314119495033925,-1867.928822896402,-834.1268122773577
118,15,15,2007-07-31,4,Mixed,27.07022931428376,19.168534580880944,-1879.8534528134148,-848.8456640277466
119,15,15,2007-07-31,4,Mixed,42.33107021984584,31.57578627381744,-253.44803722107068,399.1352053333132
120,15,15,2007-08-01,4,Mixed,43.50794528732035,32.048435131915646,-141.00502681955106,449.55953254838744
121,16,16,2010-06-18,3,Temporally clustered,25.360214729586904,28.71695141357277,-1903.1713331587366,234.21014172816305
122,16,16,2010-06-18,3,Temporally clustered,35.05592298239377,18.153546091383262,-1054.0019285747314,-1049.8669206882876
123,16,16,2010-06-18,3,Temporally clustered,46.89558827927067,21.83848953535433,196.21373833503046,-680.7912619679768
124,16,16,2010-06-18,3,Temporally clustered,58.91145363277153,40.91042467965667,1174.0463604785493,1503.0523268514246
