centroid_id,new_event_id,event_id,date,v3_type,event_type_name,centroid_lon,centroid_lat,x_km,y_km,nearest_grid_id,nearest_grid_lon,nearest_grid_lat,mean_tmax,std_tmax,cv_tmax,mean_tmax_z,cv_tmax_z,nearest_grid_dist_km
228,22,22,2012-07-15,4,Mixed,38.065745613035965,29.829863142485465,-669.6096239148712,222.0321679012297,969,38.5,29.5,34.6904132138639,4.6011381010685435,0.13263428350371206,0.6685559544942263,-0.13435219352005714,55.66379662273072
229,22,22,2012-07-15,4,Mixed,60.02482856166655,44.08292652208375,1208.5159936713508,1862.8791216148263,1741,60.5,44.5,26.10118487078499,7.293404218662319,0.27942808936715413,-0.7695533141716072,1.7248342833926187,58.92740596547249
230,22,22,2012-07-15,4,Mixed,64.3628236876992,28.70580235596672,1876.968818494973,228.63581915131218,945,64.5,28.5,38.802915311099035,4.111146105314934,0.10594941313955857,1.357119251126937,-0.47232387990956826,26.591992046117113
231,22,22,2012-07-16,4,Mixed,37.74342290389664,29.499051994359835,-702.9322057876368,187.20896749203285,968,37.5,29.5,32.99385056960445,4.490652531563234,0.13610574255616723,0.3844975541202595,-0.09038514949175001,23.567761609625503
232,22,22,2012-07-16,4,Mixed,60.37681246535997,43.72037582643608,1243.4862688340484,1827.255520672704,1691,60.5,43.5,29.4867775283573,7.166393980243959,0.24303754363636618,-0.20269771477367168,1.2639373803373741,26.699014389241377
233,22,22,2012-07-17,4,Mixed,38.75643713607258,28.24239056816768,-612.2485977192522,42.487563664521915,919,38.5,28.5,34.47245775933701,4.342280094182139,0.12596375125025758,0.6320632980189842,-0.2188364351165276,38.03738859720813
234,22,22,2012-07-17,4,Mixed,61.372794385242166,42.97681508882928,1338.086845279252,1757.8528881819373,1642,61.5,42.5,30.277602215373147,6.994764919939438,0.23102109837442533,-0.07028857778715061,1.1117455872289863,54.360242365812255
235,22,22,2012-07-18,4,Mixed,39.97324802252758,28.91156505266173,-489.97663783914584,111.143747547427,920,39.5,28.5,34.099148075861464,4.556397487529616,0.1336220329432528,0.5695594158953371,-0.12184205802918643,64.97204568656885
236,22,22,2012-07-18,4,Mixed,61.511320676316544,42.899212579775416,1350.8321687067307,1751.0863315345593,1642,61.5,42.5,30.277602215373147,6.994764919939438,0.23102109837442533,-0.07028857778715061,1.1117455872289863,44.391516952778005
237,22,22,2012-07-19,4,Mixed,41.07672340295431,29.051162275295844,-381.988556721999,122.65852816656462,972,41.5,29.5,35.78263938652695,5.051449194878893,0.14117039104669538,0.8514292604125431,-0.026239895347541238,64.57876488690951
238,22,22,2012-07-19,4,Mixed,62.052198801254654,43.01068354638024,1392.0759958420144,1770.1195660357591,1693,62.5,43.5,29.618232856970575,7.100441366060897,0.2397321069204109,-0.18068792309703122,1.222073057749324,64.45208127380229
239,22,22,2012-07-20,4,Mixed,40.82074336691557,30.147288639682376,-402.5766506234763,244.96221003891918,1021,40.5,30.5,34.96351006755472,5.18340839607424,0.1482519457016507,0.7142810302343209,0.06345006515568896,49.77225948046531
240,22,22,2012-07-20,4,Mixed,64.99525480332406,42.93625706269022,1629.5458786498589,1803.131397583542,1645,64.5,42.5,29.818859733579604,6.801259393929418,0.22808583073585426,-0.14709662021504308,1.0745695642513722,62.17921546071008
241,22,22,2012-07-21,4,Mixed,41.21974718548983,30.683912391612544,-362.21790523065874,303.1610889623247,1022,41.5,30.5,36.23888505782237,5.206655897308243,0.14367594060911532,0.9278192575660489,0.005493622536851568,33.713838643531254
242,22,22,2012-07-21,4,Mixed,68.07380208048609,44.08068890432419,1840.9925079993343,1977.29626979727,1749,68.5,44.5,27.74953013027558,7.0762761163040295,0.25500525893891074,-0.4935680334280902,1.4155119942603243,56.664926107110006
243,22,22,2012-07-22,4,Mixed,40.687114224315216,31.600153997346908,-409.35474291900107,406.4091388358392,1071,40.5,31.5,34.27770867531326,5.323810868805216,0.15531408237445624,0.5994561240550483,0.15289409123675815,20.97189716493872
244,22,22,2012-07-22,4,Mixed,51.77650069421412,41.96291548472124,565.432333986793,1562.5083502674734,1582,51.5,41.5,21.012988374229913,5.693001937335167,0.2709277631503855,-1.6214788015624664,1.6171751661798381,55.84745180527358
245,22,22,2012-07-23,4,Mixed,41.5435233727119,32.98390321925809,-323.32263737145377,557.0675355369114,1122,41.5,32.5,35.41211810859159,5.465692853888577,0.15434526782972932,0.7893922458225054,0.14062377172567334,53.79957360149947
246,22,22,2012-07-24,4,Mixed,41.46196124036286,32.62130827976449,-332.24842703796224,517.1255521463804,1122,41.5,32.5,35.41211810859159,5.465692853888577,0.15434526782972932,0.7893922458225054,0.14062377172567334,13.905412601730081
247,22,22,2012-07-25,4,Mixed,40.61282068696384,31.82627888948592,-415.41855501767577,431.7209373866182,1071,40.5,31.5,34.27770867531326,5.323810868805216,0.15531408237445624,0.5994561240550483,0.15289409123675815,37.75181587640279
248,22,22,2012-07-26,4,Mixed,40.08499870445838,31.625247822824697,-466.32518060381534,411.40362623425915,1071,40.5,31.5,34.27770867531326,5.323810868805216,0.15531408237445624,0.5994561240550483,0.15289409123675815,41.74022800130636
249,22,22,2012-07-27,4,Mixed,39.42550198305124,31.97765922646335,-526.8679551018514,453.2021853986131,1070,39.5,31.5,33.35618427284852,5.297756213131364,0.15882380819690053,0.4451637090031014,0.19734579509700068,53.43081472702745
250,22,22,2012-07-28,4,Mixed,38.77948950977239,32.132811056839685,-586.8632183435614,473.4225190769112,1119,38.5,32.5,32.732802784083866,5.234029263724875,0.1599016527319772,0.340789874579484,0.21099701131856904,48.41048481262017
251,22,22,2012-07-29,4,Mixed,30.00426452375095,39.57821515888573,-1288.0840620074541,1368.7159016960745,1461,30.5,39.5,23.226582583031004,6.1513494450625865,0.2648409176456579,-1.2508529174215473,1.5400834879384977,43.227669342380445
252,22,22,2012-07-29,4,Mixed,35.98612874103812,21.58861289999264,-933.3468746805834,-677.3159566657172,566,35.5,21.5,38.14981466594623,2.829665849954474,0.07417246649117606,1.2477694872540621,-0.8747882014709836,51.181568274177906
253,22,22,2012-07-29,4,Mixed,45.20250270387312,26.412179415291927,20.20423903034456,-175.92150605549378,826,45.5,26.5,38.286873558089034,4.556053392995133,0.11899779139925505,1.2707174932064784,-0.3070623536252996,31.22570979176399
254,23,23,2015-07-16,2,Spatially clustered,21.719686681513835,43.30300048207389,-1879.6466187248686,1896.5859750687762,1652,21.5,43.5,22.907141742204555,6.124189138721898,0.2673484630969291,-1.3043374466054867,1.5718422843388322,27.707365219506727
255,23,23,2015-07-16,2,Spatially clustered,48.09959578481335,24.222290019893748,314.9366017135128,-414.6135218973611,729,48.5,24.5,40.1477062309208,4.223205861603744,0.10519170976575326,1.5822799068884856,-0.4819204147075039,50.99797195011383
256,23,23,2015-07-16,2,Spatially clustered,63.24000584200597,38.81009464777792,1578.7546253496328,1326.0642601626796,1444,63.5,38.5,33.39660335147619,6.3720448485742835,0.19079918941195642,0.45193114482895363,0.6023233484718509,41.75105988207526
257,24,24,2015-07-28,4,Mixed,40.199551699776734,32.83717750400089,-449.64311847156426,545.2211501891031,1121,40.5,32.5,33.722192074325704,5.413585560900536,0.16053480595118708,0.5064450244698712,0.21901608198742128,46.75286743225983
258,24,24,2015-07-29,4,Mixed,40.2695251005656,33.93409340691685,-437.7674615108252,666.4408142713899,1171,40.5,33.5,33.6057809942907,5.492090465333949,0.1634269552094922,0.4869541171977828,0.25564599807022925,52.58037563351548
259,24,24,2015-07-30,4,Mixed,39.859372991702536,34.94474232799232,-470.223843210372,779.9283910123308,1220,39.5,34.5,33.121362555631464,5.554783156933865,0.16770998317487432,0.4058471051680207,0.309891799700885,59.42385231688815
260,24,24,2015-07-31,4,Mixed,40.43520451991168,34.86465358405104,-417.9928484552124,768.85877381243,1221,40.5,34.5,34.553374926249184,5.629064313256945,0.16290924765733117,0.6456113983933727,0.24908908053333584,40.816834038566604
261,24,24,2015-08-01,4,Mixed,40.89190466985743,34.04033632863823,-379.7648430779869,676.0284303115311,1221,40.5,34.5,34.553374926249184,5.629064313256945,0.16290924765733117,0.6456113983933727,0.24908908053333584,62.338974543033466
262,24,24,2015-08-02,4,Mixed,41.66358764906046,33.95266859297772,-308.77276894372665,664.0466018057941,1172,41.5,33.5,34.909590920009464,5.571554636312094,0.15959953953853387,0.7052532546593615,0.20717065937924217,52.4451452808933
263,24,24,2015-08-03,4,Mixed,42.17264891674258,33.96289174034437,-261.64964244643323,663.9369609745808,1173,42.5,33.5,36.60313526492423,5.66685522909899,0.15481884784141378,0.9888062959847821,0.14662180105859338,59.54792228225287
264,24,24,2015-08-04,4,Mixed,41.53716438150847,34.08844864074337,-319.9771228622361,679.4234754189689,1222,41.5,34.5,35.47514366894517,5.731464591348775,0.16156282959231766,0.799944723750325,0.2320363020184662,45.71482077787106
265,24,24,2015-08-05,4,Mixed,39.8482717064335,33.12027579595426,-481.02416953967287,577.9655529532372,1170,39.5,33.5,32.293922201319745,5.424033343237539,0.16795833313229067,0.2673073440540121,0.31303722453440863,53.052608579076384
266,24,24,2015-08-06,4,Mixed,37.68243789510396,32.2771282583215,-689.0778055498482,495.3176724863269,1118,37.5,32.5,32.548745113159015,5.254213452993763,0.16142599153137724,0.30997278229210035,0.2303032079622766,30.039515229218303
267,24,24,2015-08-07,4,Mixed,36.020066591894064,30.248589964062667,-862.9600591403807,281.44156370583636,1017,36.5,30.5,31.28073190191465,4.557143945009023,0.14568533624144794,0.09766715027911085,0.030943205810655093,53.91046570364528
268,24,24,2015-08-08,4,Mixed,36.39030423980138,26.2140387020398,-859.1835646859292,-168.12822442689875,817,36.5,26.5,32.287689485063936,2.6814942596944604,0.08305005103988321,0.2662637896555933,-0.7623509971657867,33.555918086203235
269,24,24,2015-08-08,4,Mixed,34.525482827915894,43.21893139606532,-856.4124851918111,1724.7157076106769,1665,34.5,43.5,19.499772232783798,5.24325878770357,0.26888820674984054,-1.874839181748649,1.5913435879569706,31.09020510329315
270,24,24,2015-08-09,4,Mixed,30.920237941047763,29.004592062676057,-1366.1277750349832,190.77500164012045,961,30.5,29.5,33.13608863244958,3.9969893970307124,0.12062345201227317,0.40831271752774795,-0.28647288658345094,68.51484019941157
271,24,24,2015-08-09,4,Mixed,52.46965027979739,25.03805431705037,753.1936087067736,-305.74155279152944,783,52.5,25.5,31.322325531962807,3.324399637241108,0.1061351473998548,0.10463124326866484,-0.4699715011902415,51.34343199494364
272,24,24,2015-08-10,4,Mixed,29.565563950293875,25.19618301551768,-1548.4904637180166,-214.90110743887905,760,29.5,25.5,34.87268320137671,3.9640912514306152,0.11367325045048786,0.6990737318744255,-0.3744992217512258,34.55541358601042
273,24,24,2015-08-10,4,Mixed,35.56356537899455,43.147137882148286,-772.7911090996743,1709.0513635135853,1666,35.5,43.5,19.57105136029768,5.257516647589515,0.26863741506779976,-1.8629047948810873,1.588167237967066,39.21569199530672
274,24,24,2015-08-10,4,Mixed,51.483723648790416,23.169285065518373,663.8824562124056,-518.1558326669149,682,51.5,23.5,41.59905734336699,3.825256539417217,0.09195536590751997,1.8252821189066555,-0.6495625802624071,36.68757541244906
275,24,24,2015-08-10,4,Mixed,50.99341018071761,40.787530142735406,508.68978333719815,1429.1967560946841,1531,50.5,40.5,21.33703856420329,5.80746544708222,0.2721776702801337,-1.5672225211261508,1.6330056054777078,52.36973515126563
276,24,24,2015-08-11,4,Mixed,29.71594046049221,24.653985956103607,-1540.5034288798602,-276.8072691102351,710,29.5,24.5,35.68757828394814,3.8226298176478153,0.10711373540768357,0.8355130165722756,-0.4575773979110018,27.583232421930745
277,24,24,2015-08-11,4,Mixed,44.36928882897623,33.20819750392391,-58.868386420548276,577.3314206437673,1175,44.5,33.5,39.86924847164001,5.872625063849648,0.14729710965148973,1.5356572455086315,0.05135678736589292,34.54975786665312
278,24,24,2015-08-12,4,Mixed,33.73198854625139,31.64976388296417,-1066.3847284379606,455.1025221416567,1064,33.5,31.5,25.808722984080305,3.3477471300190396,0.12971378444737633,-0.8185207106828915,-0.171341168085011,27.622064987205437
279,24,24,2015-08-12,4,Mixed,48.39708882381973,15.29870620534946,366.9470047316677,-1399.1188992226541,279,48.5,15.5,34.402456538561175,2.407314632710126,0.06997507954153812,0.6203428732736378,-0.9279493345939724,24.838378941518428
280,24,24,2015-08-12,4,Mixed,52.42574479864887,27.18905774346715,734.9691787733698,-67.73739342716901,883,52.5,27.5,32.46880832489843,3.3797828462828967,0.1040932211759413,0.29658882840088113,-0.49583309391905833,35.287499503223714
281,24,24,2015-08-13,4,Mixed,33.733975925404486,32.03332392725973,-1061.9062691490158,497.53996145782963,1114,33.5,32.5,23.921175528548243,3.3602505695988607,0.1404717993724279,-1.134556026362277,-0.03508776318530354,56.25491339643414
282,24,24,2015-08-13,4,Mixed,45.84626292824584,12.410579628148351,92.85160464886248,-1720.5600312732224,126,45.5,12.5,30.31014818278061,1.537659840045807,0.05073085854853595,-0.06483935050888398,-1.1716830208926465,39.214778757556914
283,24,24,2015-08-14,4,Mixed,35.058920471129014,31.619043079303697,-941.6947926797146,440.479473360558,1066,35.5,31.5,31.009850542614096,4.355176946614976,0.14044495121413247,0.05231301857380752,-0.035427802961091534,43.76648062982719
284,24,24,2015-08-15,4,Mixed,34.46469451459285,33.46801641174992,-978.0688856515549,649.9686930010063,1165,34.5,33.5,24.014257903686243,3.433280028990707,0.14296839997140576,-1.1189710842593867,-0.0034675865397732725,4.851117588679506
285,24,24,2015-08-15,4,Mixed,43.52332666561178,15.255253380818706,-159.57362229511628,-1407.588197612469,274,43.5,15.5,32.16194785257839,2.4682380226241505,0.07674404653405574,0.24521065194499295,-0.8422183882428418,27.04880280767152
286,24,24,2015-08-16,4,Mixed,36.72751816768586,30.343934634513293,-794.4296978937729,287.1237659996069,1017,36.5,30.5,31.28073190191465,4.557143945009023,0.14568533624144794,0.09766715027911085,0.030943205810655093,27.82913052691858
287,24,24,2015-08-17,4,Mixed,39.27908977865592,29.36376804034882,-555.1386045344799,164.2414193851588,970,39.5,29.5,34.4901033253148,4.842675092001291,0.14040767133471876,0.6350177254680994,-0.03589996353530119,26.226714843175397
288,24,24,2015-08-18,4,Mixed,41.19889075416731,30.34811813403,-365.4441393121622,266.01198945967957,1022,41.5,30.5,36.23888505782237,5.206655897308243,0.14367594060911532,0.9278192575660489,0.005493622536851568,33.48798895711832
289,24,24,2015-08-19,4,Mixed,41.562257073429855,31.05175383032717,-328.1893281342486,342.9371580567016,1072,41.5,31.5,36.153773510436395,5.347835842271694,0.14791916093427845,0.9135688848576677,0.05923524876352737,50.037436311521475
290,24,24,2015-08-20,4,Mixed,41.50598643192887,30.768018968104016,-334.5217532203965,311.6502527509835,1022,41.5,30.5,36.23888505782237,5.206655897308243,0.14367594060911532,0.9278192575660489,0.005493622536851568,29.721763907822357
291,25,25,2016-06-07,3,Temporally clustered,29.02238341538269,21.650324833660605,-1648.0615389001957,-600.6848447957195,560,29.5,21.5,36.78667561291952,3.492060568719824,0.0949273211166004,1.0195367720046526,-0.6119218984760608,52.19897549719817
292,25,25,2016-06-07,3,Temporally clustered,64.25140357392623,28.3519772835717,1872.6156178141287,187.75998150320385,945,64.5,28.5,38.802915311099035,4.111146105314934,0.10594941313955857,1.357119251126937,-0.47232387990956826,29.272143147784902
293,25,25,2016-06-08,3,Temporally clustered,30.2740314597332,20.521023627395486,-1532.6019591498564,-741.0794031620088,511,30.5,20.5,38.9250054163708,3.2313146249315534,0.08301385164541429,1.3775610073581814,-0.7628094730822137,23.629616764276545
294,25,25,2016-06-08,3,Temporally clustered,64.16667386050513,28.377833395901867,1864.0490971047836,189.31232757182428,945,64.5,28.5,38.802915311099035,4.111146105314934,0.10594941313955857,1.357119251126937,-0.47232387990956826,35.09889493867089
295,26,26,2016-07-17,1,Independent,42.68231802379214,32.667728201865074,-217.5738257871038,519.4286149032356,1123,42.5,32.5,36.89267835812188,5.532689045448141,0.1499671287549695,1.0372849938809956,0.0851733600822242,25.296507764014784
296,27,27,2016-08-03,2,Spatially clustered,40.92372359353712,31.89574848015944,-385.7207027428643,438.3700354062723,1071,40.5,31.5,34.27770867531326,5.323810868805216,0.15531408237445624,0.5994561240550483,0.15289409123675815,59.55645374779572
297,27,27,2016-08-03,2,Spatially clustered,50.67713894321192,41.75893058272816,475.2708753022398,1534.8397423668496,1581,50.5,41.5,20.525475263141104,6.030808115963894,0.2938206320997496,-1.7031039599176832,1.9071200457886284,32.07234943171795
298,28,28,2017-06-30,4,Mixed,28.154713982838448,37.03867528760232,-1493.4298922466135,1112.2472691302044,1359,28.5,37.5,27.5898628260314,5.999354015318684,0.2174477652588477,-0.520301404688556,0.9398353541869421,60.314610220730266
299,28,28,2017-06-30,4,Mixed,45.20823372501688,21.48195820416035,21.612538437547013,-721.6338500916928,576,45.5,21.5,39.15037554521424,3.4922685044557205,0.08920140498837736,1.4152951155020546,-0.6844423006204926,30.346498992477162
300,28,28,2017-06-30,4,Mixed,57.09293105788462,44.75784941753149,964.3702602235494,1907.0587689321333,1738,57.5,44.5,27.556310781909605,7.481848612747644,0.27151125823633077,-0.5259190811208188,1.6245653020697923,43.7928222869623
301,28,28,2017-07-01,4,Mixed,29.298686731454605,35.551335453601055,-1418.7474625129796,933.7241135091035,1260,29.5,35.5,23.37129977564752,3.7036275425325127,0.15846904442993912,-1.226622669054148,0.19285260824791217,18.963514834710534
302,28,28,2017-07-01,4,Mixed,45.358935348979074,20.93950531625764,37.40027271700603,-781.5611000711888,526,45.5,20.5,39.684458627893505,3.3253463849363403,0.08379467680577134,1.5047175642669166,-0.7529200940962947,50.74331170549568
303,28,28,2017-07-01,4,Mixed,45.59332938684691,44.1960722068698,47.92188459918658,1791.0796752062608,1726,45.5,44.5,26.541291930348585,6.77468830654302,0.25525088696969256,-0.6958654325269573,1.418622945097072,34.26505966513467
304,28,28,2017-07-01,4,Mixed,59.08218927782285,43.68766642696833,1140.5071408725698,1809.3764698137268,1690,59.5,43.5,29.20659746986163,7.032393598364151,0.24078099496597977,-0.24960874367216807,1.2353575315637786,40.217936871241385
305,28,28,2017-07-02,4,Mixed,37.28810657438733,29.98574817850106,-743.3780869959111,243.85928755697017,968,37.5,29.5,32.99385056960445,4.490652531563234,0.13610574255616723,0.3844975541202595,-0.09038514949175001,57.649011520112445
306,28,28,2017-07-02,4,Mixed,58.52065207682465,43.048052102261856,1106.2434297957627,1733.503427669184,1689,58.5,43.5,28.945487345139096,7.162704919238125,0.24745497748342388,-0.29332686077270437,1.3198854717626087,50.163008868372195
307,28,28,2017-07-03,4,Mixed,42.76654882045875,31.653752550826187,-211.93198087095965,406.9242167288407,1073,42.5,31.5,37.333369053278176,5.3701262965555445,0.14384253103147152,1.111070594636358,0.007603538950599595,30.530682567699007
308,28,28,2017-07-04,4,Mixed,46.94964511471891,31.506879919295955,185.289004394509,390.1754946463724,1077,46.5,31.5,41.43325772990204,5.537427450064918,0.13364692407637072,1.7975220045702747,-0.12152680454954784,42.740328378184195
309,28,28,2017-07-05,4,Mixed,30.3213904141227,20.982577581027343,-1522.6713240712388,-690.5677712097554,511,30.5,20.5,38.9250054163708,3.2313146249315534,0.08301385164541429,1.3775610073581814,-0.7628094730822137,57.02489526874917
310,28,28,2017-07-05,4,Mixed,50.66441014526739,31.64716566529393,537.2108380607646,416.9913009504135,1081,50.5,31.5,29.664657721481294,6.173503191325224,0.20810970580842936,-0.1729149282152246,0.8215661005988512,22.54911646457216
311,28,28,2017-07-06,4,Mixed,45.59771840618521,26.17507221672101,59.758600999585894,-202.06208203650363,826,45.5,26.5,38.286873558089034,4.556053392995133,0.11899779139925505,1.2707174932064784,-0.3070623536252996,37.29483770941764
312,28,28,2017-07-06,4,Mixed,62.66409506280089,39.9057601698498,1507.2623947426475,1438.294049445643,1493,62.5,39.5,32.41397210321246,6.522868263838087,0.20123631386699514,0.28740750552584554,0.7345125817336008,47.066705267493106
313,29,29,2017-07-17,3,Temporally clustered,40.01901852450898,27.55455485753552,-491.6835233565712,-39.4115885973648,871,40.5,27.5,34.919459644486814,4.4152644415399385,0.12644137356338025,0.7069055921655849,-0.21278720885383703,47.868452655473725
314,29,29,2017-07-18,3,Temporally clustered,40.97938350292181,28.42385746771232,-393.7878417857289,53.45059851068006,921,40.5,28.5,34.25310512164115,4.723528751727466,0.13790074607697786,0.5953367087636284,-0.0676509050032168,47.67620043906406
315,30,30,2017-07-22,3,Temporally clustered,23.16112907156457,43.21097676237208,-1768.7834709039073,1862.1062795538082,1654,23.5,43.5,23.427620269546576,5.878565231440211,0.2509245567327947,-1.2171928319306142,1.3638287075351578,43.136008977698886
316,30,30,2017-07-22,3,Temporally clustered,47.00560042412786,33.02424173780482,187.55708619009528,558.3903569541654,1178,47.5,33.5,31.46952944011545,6.604391005430315,0.2098662141738744,0.12927784669360845,0.8438127926878716,69.97817219499088
317,30,30,2017-07-23,3,Temporally clustered,23.371716100464678,42.67423640470497,-1766.4902167322625,1800.2814119585846,1604,23.5,42.5,20.293923614803482,5.570576703984745,0.2744948098612762,-1.7418730504981552,1.6623528558541094,21.795879507066427
318,30,30,2017-07-23,3,Temporally clustered,48.08020343332232,32.851726887415815,288.55534080228796,541.4484560313792,1129,48.5,32.5,39.468860579561074,6.388090485531519,0.16185140365667378,1.468619612363825,0.2356911769287722,55.48359467013235
319,30,30,2017-07-23,3,Temporally clustered,42.049657625178526,11.97292306364228,-324.3665648971725,-1765.4227288918014,73,42.5,11.5,36.55600402927532,3.225022571707076,0.08822141963668582,0.9809150321688679,-0.6968541016683676,71.91834197151421
320,30,30,2017-07-24,3,Temporally clustered,23.57046932537253,42.45290629565311,-1756.4686584313888,1772.9507475211376,1604,23.5,42.5,20.293923614803482,5.570576703984745,0.2744948098612762,-1.7418730504981552,1.6623528558541094,7.660470741923568
321,30,30,2017-07-24,3,Temporally clustered,44.0248995467829,27.694410016026545,-96.17986732184595,-33.483337170471046,875,44.5,27.5,38.314541477611066,4.766550428781644,0.12440578028493324,1.2753499805406165,-0.23856859297643201,51.61491859987857
322,30,30,2017-07-24,3,Temporally clustered,60.45093451953485,42.245422553272725,1277.596496115398,1666.7123652262596,1641,60.5,42.5,29.82467530173349,6.91856805286853,0.23197463116946002,-0.14612290964051877,1.1238223589115082,28.467710404547233
323,30,30,2017-07-25,3,Temporally clustered,42.08207048851733,28.532122904941847,-285.54478876927146,62.38269321833949,923,42.5,28.5,36.38841348452465,4.883761880306427,0.13421200356490962,0.9528550591282273,-0.11436990758585998,41.05632933765386
324,30,30,2017-07-25,3,Temporally clustered,62.2731273050706,41.08648006250302,1450.273078055697,1562.4713042191584,1593,62.5,41.5,31.04540258115031,6.744074947602841,0.21723264596019795,0.058265557509402516,0.9371108053640536,49.33335630805414
325,30,30,2017-07-26,3,Temporally clustered,41.86522918846856,29.39755805644748,-304.2379748542588,158.8194733783011,972,41.5,29.5,35.78263938652695,5.051449194878893,0.14117039104669538,0.8514292604125431,-0.026239895347541238,37.192894140554316
326,30,30,2017-07-26,3,Temporally clustered,62.27995057574552,40.53950087395858,1462.0851354816205,1502.6213133421634,1543,62.5,40.5,31.758886133311044,6.6159526997793074,0.20831815927070604,0.1777253353170059,0.8242062246548415,19.20258155350099
327,30,30,2017-07-27,3,Temporally clustered,25.085892103964586,26.236364708816637,-1973.6600888170851,-35.96175703266295,806,25.5,26.5,34.03440555682069,4.129228208010452,0.12132511617153634,0.5587194646226084,-0.2775861048247579,50.249110913865465
328,30,30,2017-07-27,3,Temporally clustered,46.94395251082414,32.153508248063936,183.50093045752172,461.82029431024927,1127,46.5,32.5,40.96496327196965,5.877550854770364,0.14347750822449995,1.7191146583550498,0.0029804183598195967,56.81036449173205
329,30,30,2017-07-28,3,Temporally clustered,23.63363939939763,23.55304693563728,-2163.142291476464,-308.9918131401044,654,23.5,23.5,34.96119744999767,3.600177634393604,0.10297638230334252,0.7138938247007346,-0.5099781848281235,14.643370496492029
330,30,30,2017-07-28,3,Temporally clustered,47.30887204665524,31.636462493848065,219.12644740035282,405.14474478610316,1078,47.5,31.5,41.817190632279,5.662355308333335,0.13540735813951404,1.8618045504987444,-0.09923039235122072,23.6411560840105
331,30,30,2017-07-29,3,Temporally clustered,23.60861392441017,22.48318474234678,-2183.9024658451776,-427.0957344532869,604,23.5,22.5,35.045482218954824,3.4044356575346337,0.09714335320782941,0.7280057684753243,-0.5838552040254094,11.240975922116554
332,30,30,2017-07-29,3,Temporally clustered,47.40465351242512,30.38720198904812,231.1401457494356,266.8809937308995,1028,47.5,30.5,41.43001592148667,5.391425389283956,0.13013331685657945,1.7969792230137527,-0.16602766744219347,15.493069510229962
333,30,30,2017-07-29,3,Temporally clustered,68.10960111821788,36.41467881898173,2052.371119115898,1141.8647686760967,1349,68.5,36.5,28.79664775185701,5.876873941461935,0.2040818775887882,-0.3182473297710515,0.7705524783738753,35.61961800710124
334,30,30,2017-07-30,3,Temporally clustered,23.08751893505645,20.93969689211425,-2262.110447508581,-589.0494013731247,504,23.5,20.5,35.318059795465444,2.9713762035775706,0.08413192063169539,0.773643900744361,-0.7486488024236504,65.83715228785002
335,30,30,2017-07-30,3,Temporally clustered,21.37209705470668,43.04032006871943,-1914.5866758650466,1874.2367092378224,1652,21.5,43.5,22.907141742204555,6.124189138721898,0.2673484630969291,-1.3043374466054867,1.5718422843388322,53.054155452182286
336,30,30,2017-07-30,3,Temporally clustered,46.821325652000354,29.692019896411463,176.2844859996904,188.84957186624405,977,46.5,29.5,39.32914150701967,5.1221919614852665,0.13023909918224458,1.4452262078337086,-0.16468790335462738,37.70291124385328
337,30,30,2017-07-30,3,Temporally clustered,67.52959640368287,35.44243145512569,2025.8865803922263,1024.6915885301169,1298,67.5,35.5,15.649442267093715,5.386239412810174,0.34418091845585386,-2.5195065476526546,2.5449477989148015,7.039021877730718
338,31,31,2017-08-01,4,Mixed,21.947205080736843,41.68968881392838,-1907.379097815065,1717.3110460935638,1552,21.5,41.5,22.604895450181438,5.937536150533453,0.2626659417036054,-1.3549430629212493,1.5125367816228636,43.24289888202528
339,31,31,2017-08-01,4,Mixed,45.14642496180935,30.13459184515621,14.111824418509297,236.58244789617794,1026,45.5,30.5,39.362326616555556,5.297502363969179,0.13458305997951558,1.4507824477773938,-0.10967036959003419,52.88471661905438
340,31,31,2017-08-01,4,Mixed,68.47898165134617,35.290430471979626,2112.900184071643,1025.2458435783437,1299,68.5,35.5,18.169643408159303,5.332423088682974,0.2934797876268933,-2.0975449377032502,1.9028031508696805,23.655108062441727
341,31,31,2017-08-02,4,Mixed,42.012647188215205,31.673626376922087,-283.3863359364684,410.6945595250987,1073,42.5,31.5,37.333369053278176,5.3701262965555445,0.14384253103147152,1.111070594636358,0.007603538950599595,50.08932844520129
342,31,31,2017-08-02,4,Mixed,25.1560124734469,21.72011774481352,-2040.2610362075673,-537.3106289676844,556,25.5,21.5,34.84947401905532,3.166329189804765,0.0908573021237982,0.6951877785755546,-0.6634698791806071,43.41220703724899
343,31,31,2017-08-03,4,Mixed,41.31107436513294,32.43646220573333,-347.0965657054146,497.0804983415382,1122,41.5,32.5,35.41211810859159,5.465692853888577,0.15434526782972932,0.7893922458225054,0.14062377172567334,19.12812545155165
344,31,31,2017-08-03,4,Mixed,25.291161166835632,21.49142792942014,-2030.0298116720994,-564.7917612755499,556,25.5,21.5,34.84947401905532,3.166329189804765,0.0908573021237982,0.6951877785755546,-0.6634698791806071,21.44415855479254
345,31,31,2017-08-04,4,Mixed,40.57032997084418,33.08304115303832,-413.83730336780786,571.0956117217386,1171,40.5,33.5,33.6057809942907,5.492090465333949,0.1634269552094922,0.4869541171977828,0.25564599807022925,46.66186109511035
